Ensembl_ID	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC
ENSG00000272970	-5.43105521163847	0.0110052808791091	ORN8L_vs_Resting	HSALNG0031270	integenic	Q50	hsa-miR-4685-3p,hsa-miR-6089,hsa-miR-6813-5p,hsa-miR-6824-3p	Balding measurement,Cerebral amyloid deposition measurement,Monokine induced by gamma interferon measurement,Hydroxyproline measurement,Facial morphology measurement,Macrophage inflammatory protein 1a measurement,Response to citalopram; Response to escitalopram; Low density lipoprotein cholesterol measurement,-	VPS8
ENSG00000273033	-4.1518180992166	6.57156339132377e-6	ORN8L_vs_Resting	HSALNG0028514	integenic	Q75		Protein measurement,-	SLC49A4
ENSG00000273124	5.59108281497271	2.87725471071568e-4	ORN8L_vs_Resting	HSALNG0079637	integenic	Q50	hsa-miR-4650-5p,hsa-miR-6132,hsa-miR-6763-5p	Fibroblast growth factor basic measurement,-	ANKRD1
ENSG00000273145	-3.92719096852388	8.54509712990939e-4	ORN8L_vs_Resting	HSALNG0135987	sense	Not conserved	hsa-miR-3622b-3p,hsa-miR-1268b,hsa-miR-5001-3p,hsa-miR-6089,hsa-miR-6132,hsa-miR-6803-5p,hsa-miR-6870-5p,hsa-miR-10394-5p	Risk-taking behaviour; Smoking status measurement,Body height,Dupuytren contracture,Unipolar depression,Birth weight,Wellbeing measurement; Dupuytren contracture,Alcohol use disorder measurement; Alcohol consumption measurement,Body weight,Body height; Body weight,Smoking status measurement,Ovarian carcinoma,Sex hormone-binding globulin measurement,Chemokine (c-c motif) ligand 27 measurement,Protein measurement,Electroencephalogram measurement,Total cholesterol measurement; Low density lipoprotein cholesterol measurement,Alkaline phosphatase measurement; Igf-1 measurement,Triglyceride measurement,Behavioural disinhibition measurement,Eosinophil count; Bmi-adjusted hip circumference; Body height; Eosinophil percentage of leukocytes,-,Attention deficit hyperactivity disorder; Bipolar disorder; Major depressive disorder; Autism spectrum disorder	PPARA
ENSG00000273297	-7.93231884258655	6.22249433713608e-4	ORN8L_vs_Resting	HSALNG0061506	integenic	Not conserved	hsa-miR-328-5p	-	AKR1B1
ENSG00000273669	-6.58370529334167	1.80348278663679e-8	ORN8L_vs_Resting	HSALNG0122476	integenic	Q50	hsa-miR-4650-5p,hsa-miR-4695-5p,hsa-miR-6763-5p	Total blood protein measurement; Insomnia,-	ZNF407
ENSG00000273855	-3.02456241993909	0.00131988437124109	ORN8L_vs_Resting	HSALNG0105214	sense	Q75	hsa-miR-4293,hsa-miR-5088-3p		PLCB2
ENSG00000273987	-5.26187849767328	0.0375389251880907	ORN8L_vs_Resting	HSALNG0092484	sense	Q50			CAPS2
ENSG00000274508	3.55693799975723	6.34118599185914e-4	ORN8L_vs_Resting	HSALNG0111641	anti_sense	Q90		Abnormality of refraction,Age-related hearing impairment,-	CES1
ENSG00000274536	-2.52101752514487	0.00137729064622451	ORN8L_vs_Resting	HSALNG0138297	anti_sense	Q50	hsa-miR-331-3p	Balding measurement,Eosinophil count,Alopecia,Mean platelet volume; Platelet count,Eosinophil percentage of leukocytes	HEPH
ENSG00000275088	-5.84713893737962	0.00334516416940703	ORN8L_vs_Resting	HSALNG0113192	integenic	Not conserved			CIBAR2
ENSG00000275120	-4.41171368721712	7.76410695881818e-5	ORN8L_vs_Resting	HSALNG0107802	integenic	Not conserved			WDR73
ENSG00000275210	4.60324319661812	2.16906694260046e-7	ORN8L_vs_Resting	NA	NA	NA	NA	NA	LILRA4
ENSG00000276107	3.44436576552592	5.17964078860128e-4	ORN8L_vs_Resting	HSALNG0105171	sense	Not conserved			THBS1
ENSG00000276476	3.5336715886877	0.0448520395493363	ORN8L_vs_Resting	HSALNG0143794	integenic	Q50			FGF9
ENSG00000276842	-4.86222731492695	0.0259405391143898	ORN8L_vs_Resting	HSALNG0089897	anti_sense	Not conserved		-	DNAI7
ENSG00000277386	-4.52009605179244	0.00886317376698585	ORN8L_vs_Resting	HSALNG0096269	sense	Not conserved			STARD13
ENSG00000277763	-7.08679799835555	0.00148446407377075	ORN8L_vs_Resting	HSALNG0101500	anti_sense	Q90	hsa-miR-4258,hsa-miR-4650-5p	Mathematical ability,Bmi-adjusted hip circumference,-	TBPL2
ENSG00000277954	-5.65087496610131	0.0456860487273916	ORN8L_vs_Resting	HSALNG0112888	anti_sense	Q75		Bmi-adjusted waist circumference,Body height,-	MAF
ENSG00000278330	-2.80666133837987	2.62291020886492e-5	ORN8L_vs_Resting	HSALNG0122607	anti_sense	Not conserved		-	GALR1
ENSG00000278607	-4.75916373361391	0.00115058006560529	ORN8L_vs_Resting	HSALNG0122474	anti_sense	Not conserved		Total blood protein measurement; Insomnia,-	PTGR3
ENSG00000278621	3.4691882547665	0.00415650375377923	ORN8L_vs_Resting	NA	NA	NA	NA	NA	FSIP1
ENSG00000279141	-2.91000388811625	0.0388949768940309	ORN8L_vs_Resting	HSALNG0075274	integenic	Not conserved	hsa-miR-6872-3p		AGPAT2
ENSG00000279833	-4.15189382490771	0.00210084058815759	ORN8L_vs_Resting	NA	NA	NA	NA	NA	APOBEC3H
ENSG00000282221	6.04842035910935	0.00260645152694455	ORN8L_vs_Resting	HSALNG0009643	anti_sense	Q50	hsa-miR-23b-5p,hsa-miR-615-5p	-	PKP1
ENSG00000283213	-4.61363452681208	0.00660059876961578	ORN8L_vs_Resting	HSALNG0110217	anti_sense	Q90		-	USP31
ENSG00000284430	-4.89466048242317	0.0346365823424498	ORN8L_vs_Resting	HSALNG0125306	integenic	Q75		Eicosapentaenoic acid measurement,Protein measurement,Response to selective serotonin reuptake inhibitor	ZNF536
ENSG00000284669	2.24178032311409	0.0306367713137585	ORN8L_vs_Resting	HSALNG0025266	anti_sense	Q90	hsa-miR-3620-5p,hsa-miR-4492,hsa-miR-1587,hsa-miR-6850-3p	Sex hormone-binding globulin measurement,Memory performance; Paragraph delayed recall measurement,-	TTC21A
ENSG00000284675	-4.29845705424807	0.0168745337012497	ORN8L_vs_Resting	HSALNG0112604	anti_sense	Q90	hsa-miR-4472	Systolic blood pressure; Mean arterial pressure,Cognitive behavioural therapy,Serum metabolite measurement,Polybrominated biphenyl measurement; Polybrominated diphenyl ether measurement; Gestational serum measurement; Fetal genotype effect measurement,-	DHX38
ENSG00000284959	-3.97427641005017	0.0123606938031441	ORN8L_vs_Resting	HSALNG0102776	integenic	Not conserved			GTF2A1
ENSG00000285630	4.60471526523144	0.00140415228244846	ORN8L_vs_Resting	HSALNG0077044	integenic	Not conserved			MAP3K8
ENSG00000285744	4.75695416777169	2.08074525122079e-6	ORN8L_vs_Resting	HSALNG0066417	integenic	Not conserved			ZC2HC1A
ENSG00000285925	5.60212976425607	0.0105502179179266	ORN8L_vs_Resting	HSALNG0014248	anti_sense	Q75	hsa-miR-6764-5p,hsa-miR-6803-5p	Heel bone mineral density,Blood protein measurement,-	PRKD3
ENSG00000286225	6.07969950214936	1.13697065626931e-5	ORN8L_vs_Resting	HSALNG0019404	integenic	Q75	hsa-miR-6736-3p	-	ARHGAP15
ENSG00000286511	2.59387529456283	0.00669089508874004	ORN8L_vs_Resting	HSALNG0052591	integenic	Not conserved	hsa-miR-619-5p	Serum albumin measurement,Risk-taking behaviour,-	ARMC2
ENSG00000286656	-3.30759909519947	0.0272007856222207	ORN8L_vs_Resting	HSALNG0148588	integenic	Not conserved			ZNF131
ENSG00000286796	-4.1195746601000804	7.58041108483907e-4	ORN8L_vs_Resting	HSALNG0014524	integenic	Q50	hsa-miR-4323,hsa-miR-4472,hsa-miR-6756-3p,hsa-miR-6783-3p,hsa-miR-6836-3p	Gastric carcinoma,Resistin measurement; Monocyte count,Monocyte count,Neutrophil percentage of leukocytes; Lymphocyte percentage of leukocytes,Neutrophil count	MTA3
ENSG00000286885	3.38663921068373	0.0120176706232376	ORN8L_vs_Resting	HSALNG0048362	anti_sense	Q90	hsa-miR-320a-5p,hsa-miR-324-3p,hsa-miR-619-5p	-	NUP153
ENSG00000286989	-3.21074456898854	0.00801641288083552	ORN8L_vs_Resting	HSALNG0000179	overlap_antisense	Q50	hsa-miR-338-3p,hsa-miR-4292,hsa-miR-4472,hsa-miR-1343-3p,hsa-miR-5572,hsa-miR-5587-3p,hsa-miR-6511b-3p,hsa-miR-6754-5p,hsa-miR-6803-5p,hsa-miR-6804-3p,hsa-miR-6890-3p	Serum alanine aminotransferase measurement; Sex hormone-binding globulin measurement; Low density lipoprotein triglyceride measurement; Body fat percentage; High density lipoprotein cholesterol measurement; Aspartate aminotransferase measurement,-	MIB2
ENSG00000287095	-5.34175996011714	0.0327480989248398	ORN8L_vs_Resting	HSALNG0068692	anti_sense	Not conserved		Self reported educational attainment,-	PHF20L1
ENSG00000287188	3.08074264638891	0.0272948365193616	ORN8L_vs_Resting	HSALNG0038414	anti_sense	Q50		-	DDX60
ENSG00000287216	2.50434111498472	0.0494696343184197	ORN8L_vs_Resting	HSALNG0037966	anti_sense	Not conserved	hsa-miR-28-3p,hsa-miR-204-5p,hsa-miR-211-5p,hsa-miR-6784-5p	Mean reticulocyte volume; Platelet crit; Body height; Platelet count; Reticulocyte count; Mean corpuscular volume; Reticulocyte measurement,-	RNF175
ENSG00000287252	-5.3061547981735	0.00426380804408251	ORN8L_vs_Resting	HSALNG0048904	integenic	Not conserved	hsa-miR-6089		H2AC13
ENSG00000287265	-2.67056415832931	0.00996098010256796	ORN8L_vs_Resting	HSALNG0047279	integenic	Not conserved			EXOC2
ENSG00000287299	2.49903822881854	0.0222981351839672	ORN8L_vs_Resting	HSALNG0021467	anti_sense	Q75	hsa-miR-7703	Reaction time measurement,Urinary albumin to creatinine ratio,Alcoholic pancreatitis; Alcoholic liver cirrhosis,-	KCTD18
ENSG00000287367	-4.98474542204638	6.26048754036575e-4	ORN8L_vs_Resting	HSALNG0041841	integenic	Q50		-	SNX18
ENSG00000287431	-3.57887346142505	0.00997455764509951	ORN8L_vs_Resting	HSALNG0119244	integenic	Q90		-	SLC38A10
ENSG00000287543	2.61731919710753	0.0018270312133811	ORN8L_vs_Resting	HSALNG0144564	anti_sense	Q50		Bmi-adjusted hip circumference,-	GOLGA6A
ENSG00000287574	-2.99383893824133	0.0195213896000295	ORN8L_vs_Resting	HSALNG0057668	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-5787	Low density lipoprotein cholesterol measurement; Physical activity	OGDH
ENSG00000287623	-6.25297753144648	0.0112886924321261	ORN8L_vs_Resting	HSALNG0147456	anti_sense	Q75		Self reported educational attainment	THUMPD3
ENSG00000287665	3.04472829533944	0.0163160134086831	ORN8L_vs_Resting	HSALNG0149593	sense	Not conserved			FOXK1
ENSG00000287691	2.67211299024803	0.00288547252981571	ORN8L_vs_Resting	HSALNG0002358	anti_sense	Q50	hsa-miR-4448	Mosaic loss of chromosome y measurement,-	HPCA
ENSG00000287917	2.66075180929442	0.0196645629422872	ORN8L_vs_Resting	HSALNG0084879	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-3620-3p,hsa-miR-6089,hsa-miR-6803-5p	-	SLC25A45
ENSG00000287978	-3.00285724825381	0.0170097905994584	ORN8L_vs_Resting	HSALNG0141895	integenic	Not conserved			POLR3GL
ENSG00000288046	-2.57845632660634	0.0147593835396738	ORN8L_vs_Resting	HSALNG0047831	integenic	Q75	hsa-miR-151a-5p,hsa-miR-151b,hsa-miR-4710	Serum alanine aminotransferase measurement,Reticulocyte count; Reticulocyte measurement,Bmi-adjusted hip circumference,Mean reticulocyte volume; Mean corpuscular volume; Erythrocyte count,Mean corpuscular volume,Monocyte count,Pelvic organ prolapse,Bmi-adjusted waist-hip ratio; Bmi-adjusted hip circumference; Urate measurement,-	LY86
ENSG00000288156	-4.38123922661961	2.82220281668334e-9	ORN8L_vs_Resting	HSALNG0123151	intronic_sense	Not conserved		-	NA
ENSG00000288302	-2.55846391159632	0.024953008653726	ORN8L_vs_Resting	HSALNG0103808	integenic	Not conserved	hsa-miR-5088-5p		RTL1
ENSG00000288767	3.03844654368753	0.0281638282595201	ORN8L_vs_Resting	HSALNG0096284	integenic	Not conserved			RFC3
ENSG00000288771	-2.54318743893468	0.00865811376546081	ORN8L_vs_Resting	HSALNG0071712	anti_sense	Q50		Fasting blood glucose measurement	PRKACG
ENSG00000288886	-2.34805135244972	0.0213756425958929	ORN8L_vs_Resting	HSALNG0014491	anti_sense	Q50		Response to aromatase inhibitor,Protein measurement,Mean corpuscular volume,Response to rhododendrol; Vitiligo,Hypospadias,-	MTA3
ENSG00000288944	-6.29355729711286	0.0392541505965334	ORN8L_vs_Resting	HSALNG0034607	integenic	Q75	hsa-miR-7150	Fatty acid measurement,Systemic scleroderma,-	HOPX
ENSG00000289029	-6.23297635955575	0.00777141277927854	ORN8L_vs_Resting	NA	NA	NA	NA	NA	NPIPB11
ENSG00000289035	3.11183516361294	1.52063531354792e-4	ORN8L_vs_Resting	HSALNG0018028	overlap_antisense,overlap_sense	Not conserved		C-reactive protein measurement; Interleukin 1 receptor antagonist measurement; Myocardial infarction; Blood protein measurement; Serum non-albumin protein measurement,Interleukin 1 receptor antagonist measurement,C-reactive protein measurement,Low density lipoprotein cholesterol measurement,Interleukin-1 beta measurement,Blood protein measurement,Coronary artery disease,Serum alanine aminotransferase measurement; C-reactive protein measurement; Interleukin 1 receptor antagonist measurement; Mean corpuscular hemoglobin concentration; Platelet crit; Neutrophil count; Total cholesterol measurement; Mean corpuscular hemoglobin; Myeloid white cell count; Interleukin-6 measurement; Leukocyte count; Fibrinogen measurement; Platelet count; Serum albumin measurement; Mean corpuscular volume; Aspartate aminotransferase measurement,Stroke,Serum alanine aminotransferase measurement; C-reactive protein measurement; Alkaline phosphatase measurement; Bilirubin measurement; Interleukin-1 beta measurement; Aspartate aminotransferase measurement,Temporal horn of lateral ventricle volume measurement,Alkaline phosphatase measurement,Mean corpuscular volume,Bilirubin measurement; Aspartate aminotransferase measurement,C-reactive protein measurement; Lymphocyte percentage of leukocytes; Neutrophil count; Mean corpuscular hemoglobin concentration; Red blood cell distribution width; Total cholesterol measurement; Mean corpuscular hemoglobin; Leukocyte count; Neutrophil percentage of leukocytes; Monocyte percentage of leukocytes,Neutrophil count; Myeloid white cell count; Basophil count; Eosinophil count; Interleukin-1 beta measurement; Granulocyte count,Neutrophil percentage of leukocytes; Neutrophil count,Lymphocyte percentage of leukocytes,C-reactive protein measurement; Mean corpuscular hemoglobin concentration,Dysmenorrheic pain measurement,Igfbp-3 measurement,Diastolic blood pressure,Erosive tooth wear measurement,Leukocyte count; Lymphocyte count,Hematocrit; Hemoglobin measurement,Hematocrit,Hemoglobin measurement,Glomerular filtration rate; Creatinine measurement; Parental longevity; Chronic kidney disease,Hematocrit; Hemoglobin measurement; Red blood cell density measurement,Hematocrit; Erythrocyte count,Hemoglobin measurement; Ovarian mucinous adenocarcinoma; Hematocrit; Red blood cell density measurement; Erythrocyte count,Optic disc size measurement,Blood urea nitrogen measurement; Renal system measurement,Body mass index,Urate measurement,Uric acid measurement,Cervical intraepithelial neoplasia grade 2/3; Igf-1 measurement; Cancer; Cervical carcinoma; Cystatin c measurement; Calcium measurement; Serum urea measurement; Urate measurement,Sleep duration,Ovarian mucinous adenocarcinoma,Calcium measurement,Body height,Heel bone mineral density,Sleep duration; Diastolic blood pressure; Insomnia measurement,Functional brain measurement,Depressive symptom measurement,Sleep duration; Insomnia measurement,Inositol measurement,Sleep duration; Circadian rhythm; Excessive daytime sleepiness measurement; Insomnia measurement,Triglyceride measurement; C-reactive protein measurement,C-reactive protein measurement; Low density lipoprotein cholesterol measurement,Erythrocyte count,-,Blood urea nitrogen measurement,Lymphocyte count,Mitochondrial heteroplasmy measurement,Body weight; Body mass index	PAX8
ENSG00000289080	-6.34460922870745	0.0121838220712895	ORN8L_vs_Resting	HSALNG0110565	integenic	Not conserved	hsa-miR-1228-5p,hsa-miR-4492	Lymphocyte count,-	RABEP2
ENSG00000289082	-2.81872614921708	0.0315090787148689	ORN8L_vs_Resting	HSALNG0014491	anti_sense	Q50		Response to aromatase inhibitor,Protein measurement,Mean corpuscular volume,Response to rhododendrol; Vitiligo,Hypospadias,-	MTA3
ENSG00000289138	2.126479826217	0.0288341409910939	ORN8L_vs_Resting	HSALNG0024573	sense	Q90	hsa-miR-619-5p	-	RAB5A
ENSG00000289198	4.16444999148595	4.8413781814465e-9	ORN8L_vs_Resting	HSALNG0052920	integenic	Q90		-	MARCKS
ENSG00000289351	-4.28548848450652	0.0255318371213966	ORN8L_vs_Resting	HSALNG0028867	integenic	Not conserved			COPG1
ENSG00000289353	-2.33758270356166	0.0356760487825115	ORN8L_vs_Resting	NA	NA	NA	NA	NA	CMTM1
ENSG00000289424	2.46672802531095	2.85183206060134e-4	ORN8L_vs_Resting	HSALNG0101287	anti_sense	Q50	hsa-miR-6809-3p,hsa-miR-8485	Adolescent idiopathic scoliosis	TXNDC16
ENSG00000289485	5.26017483690659	1.22749862072322e-6	ORN8L_vs_Resting	HSALNG0116006	anti_sense	Not conserved		C-c motif chemokine 3 measurement,Blood protein measurement,Clopidogrel metabolite measurement,Visual perception measurement,Protein measurement,Refractive error; Ccl4 measurement; Blood protein measurement; Age at onset; Myopia	TBC1D3B
ENSG00000289526	4.31686475443012	2.25505223924681e-5	ORN8L_vs_Resting	HSALNG0083600	anti_sense	Q50		Covid-19,Uterine fibroid,Heel bone mineral density,Systemic lupus erythematosus,Systemic lupus erythematosus; Heel bone mineral density,Uterine fibroid; Bone density,Hip bone mineral density,Sex hormone-binding globulin measurement,Triglyceride measurement; Response to hydrochlorothiazide,-	APIP
ENSG00000289582	4.1171238719519	0.00156530132876858	ORN8L_vs_Resting	NA	NA	NA	NA	NA	GBP2
ENSG00000289589	2.87171700265083	0.0348031038114544	ORN8L_vs_Resting	HSALNG0008846	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-7108-5p	Eosinophil count; Eosinophil percentage of leukocytes,Eosinophil count,Neuroimaging measurement; Cortical thickness; Brain measurement,-	STX6
ENSG00000289618	-4.49029999826472	0.0060030652565966	ORN8L_vs_Resting	HSALNG0112251	anti_sense,sense	Not conserved		Eosinophil count,High density lipoprotein cholesterol measurement,-	DUS2
ENSG00000289880	4.46616195624539	5.67647651715568e-8	ORN8L_vs_Resting	NA	NA	NA	NA	NA	FAM177B
ENSG00000289977	-3.38032538958	0.0229739972134388	ORN8L_vs_Resting	HSALNG0114255	integenic	Not conserved			ACADVL
ENSG00000290082	-3.46433665128751	0.0110993825781015	ORN8L_vs_Resting	HSALNG0115585	anti_sense	Not conserved			ABHD15
ENSG00000290242	-3.17318344752341	0.00767788849321427	ORN8L_vs_Resting	HSALNG0028835	integenic	Not conserved			CFAP92
ENSG00000290525	6.96915607373926	8.01840329179335e-8	ORN8L_vs_Resting	NA	NA	NA	NA	NA	GBP6
ENSG00000290812	-5.08523801231416	0.025104266502734	ORN8L_vs_Resting	HSALNG0124091	anti_sense	Not conserved			NA
ENSG00000290862	2.54606697806326	0.00165601162204547	ORN8L_vs_Resting	NA	NA	NA	NA	NA	SENP2
ENSG00000290866	-6.42025482144777	6.29935270204738e-5	ORN8L_vs_Resting	NA	NA	NA	NA	NA	NPIPB5
ENSG00000290958	-5.71407660012559	0.00739480672146163	ORN8L_vs_Resting	HSALNG0134418	anti_sense,sense	Not conserved	hsa-miR-4447,hsa-miR-3155b,hsa-miR-4748	-	DRICH1
ENSG00000291099	-3.11651848719473	0.0235344574017188	ORN8L_vs_Resting	HSALNG0055915	integenic	Not conserved			OCM
ENSG00000291122	-2.75119422383198	0.0129113559528748	ORN8L_vs_Resting	HSALNG0150011	sense	Not conserved	hsa-miR-125a-3p		GPC2
ENSG00000291188	-6.97169099267392	0.0035173723200698	ORN8L_vs_Resting	HSALNG0110573	integenic	Not conserved			LAT
