Ensembl_ID	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC
ENSG00000260519	4.94853589601113	0.0319109995180584	MUS_vs_PBS	HSALNG0034115	anti_sense	Q50	hsa-miR-6822-3p	-	GRXCR1
ENSG00000260708	3.1347575254094	1.39843572956793e-7	MUS_vs_PBS	HSALNG0136034	integenic	Not conserved			CERK
ENSG00000260743	-3.497342350239	0.0479755003862327	MUS_vs_PBS	NA	NA	NA	NA	NA	ZNF639
ENSG00000260793	-2.0473902685878	0.0104823399468979	MUS_vs_PBS	HSALNG0116712	anti_sense	Q90	hsa-miR-619-5p,hsa-miR-4695-5p,hsa-miR-6085,hsa-miR-6090	Heel bone mineral density,Body weight; Body mass index,Visceral adipose tissue measurement,Reticulocyte count,Appendicular lean mass; Bone density,Cortical thickness,Uric acid measurement; Calcium measurement,Mean corpuscular hemoglobin concentration,Cortical surface area measurement,Self reported educational attainment,Body fat distribution,Serum alanine aminotransferase measurement; Sex hormone-binding globulin measurement; Low density lipoprotein triglyceride measurement; Body fat percentage; High density lipoprotein cholesterol measurement; Aspartate aminotransferase measurement,-	TMUB2
ENSG00000260805	5.35161355459173	1.68943415460019e-8	MUS_vs_PBS	HSALNG0010371	integenic	Q50	hsa-miR-6090,hsa-miR-10392-3p	-	BATF3
ENSG00000260911	1.86935599326585	0.0271517669345079	MUS_vs_PBS	HSALNG0110810	integenic	Not conserved			STX4
ENSG00000261026	5.94826822136187	1.77779407555579e-4	MUS_vs_PBS	HSALNG0063933	integenic	Q50	hsa-miR-503-3p	Superior temporal gyrus volume measurement,Age at onset; Refractive error; Myopia	EGR3
ENSG00000261079	3.31999804963701	0.0174027892883566	MUS_vs_PBS	HSALNG0144792	integenic	Not conserved		-	NPIPB15
ENSG00000261158	3.64906580954782	0.0497880714401755	MUS_vs_PBS	HSALNG0109655	intronic_antisense	Q50	hsa-miR-1304-3p,hsa-miR-4274,hsa-miR-4279,hsa-miR-4478		SHISA9
ENSG00000261253	2.96935992350827	0.00713869932625664	MUS_vs_PBS	HSALNG0113602	anti_sense	Not conserved	hsa-miR-505-5p,hsa-miR-1587,hsa-miR-3972,hsa-miR-6812-5p	Carotid plaque build	ZNF778
ENSG00000261369	-3.313756180414	0.0236917350096771	MUS_vs_PBS	HSALNG0111195	anti_sense	Not conserved		Red blood cell distribution width,-	PHKB
ENSG00000261460	2.87494904977898	0.0124188961089463	MUS_vs_PBS	HSALNG0107054	anti_sense	Not conserved		-	TMEM202
ENSG00000261839	4.63278698858916	0.0122297422912778	MUS_vs_PBS	HSALNG0048936	integenic	Not conserved		Cervical carcinoma,Unipolar depression	ZKSCAN8
ENSG00000262879	-1.03997992109339	0.0160755302430918	MUS_vs_PBS	HSALNG0116971	integenic	Not conserved			RPRML
ENSG00000263050	3.7387476943473	1.86367283442171e-6	MUS_vs_PBS	HSALNG0113878	anti_sense	Q75	hsa-miR-3178,hsa-miR-4640-3p,hsa-miR-4747-5p,hsa-miR-8485	Hepatocyte growth factor measurement,-	SMG6
ENSG00000263272	-2.20600310715318	0.00212003627523116	MUS_vs_PBS	HSALNG0114128	anti_sense,sense	Not conserved		Age at menopause,-	C1QBP
ENSG00000263574	9.12513553021432	6.18930593367317e-10	MUS_vs_PBS	HSALNG0118605	integenic	Q50		Body mass index,-	RPL38
ENSG00000264456	-1.62931187887991	7.07664137042302e-5	MUS_vs_PBS	HSALNG0115675	intronic_sense	Not conserved	hsa-miR-6089		RNF135
ENSG00000264490	6.69021642415548	8.07321465891076e-5	MUS_vs_PBS	HSALNG0146882	integenic	Not conserved	hsa-miR-4505,hsa-miR-4710		SLCO4A1
ENSG00000264520	-2.81157916203316	0.0287568641926438	MUS_vs_PBS	HSALNG0057012	anti_sense	Not conserved			GARS1
ENSG00000265100	2.22861419064873	0.0358477950854034	MUS_vs_PBS	HSALNG0118356	anti_sense	Not conserved	hsa-miR-6089		SLC16A6
ENSG00000265474	4.04696273297395	0.0318483518076666	MUS_vs_PBS	HSALNG0115513	anti_sense	Q90	hsa-miR-4259,hsa-miR-4761-3p	-	FAM222B
ENSG00000265688	2.95599644264002	0.0143654926190232	MUS_vs_PBS	HSALNG0119342	integenic	Not conserved	hsa-miR-5585-3p	-	NPB
ENSG00000265743	-1.07004185753649	0.0307184037784633	MUS_vs_PBS	HSALNG0145260	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-4492		TEFM
ENSG00000265907	3.02970173076106	0.0200120396942903	MUS_vs_PBS	HSALNG0119666	anti_sense	Q50		-	EMILIN2
ENSG00000266340	-2.68110614203869	0.0111752828444861	MUS_vs_PBS	HSALNG0115676	intronic_antisense	Not conserved			TEFM
ENSG00000266578	5.92334474421222	0.00461121930880868	MUS_vs_PBS	HSALNG0119693	integenic	Q50		Anti-neutrophil antibody associated vasculitis,Fev/fec ratio; Response to bronchodilator	MYL12B
ENSG00000266970	2.80165935776998	0.0362004887293199	MUS_vs_PBS	HSALNG0119032	integenic	Q50	hsa-miR-619-5p,hsa-miR-4472,hsa-miR-4639-3p,hsa-miR-6089,hsa-miR-6794-5p,hsa-miR-6803-5p	Creativity measurement,Heel bone mineral density,C-reactive protein measurement,-	PGS1
ENSG00000267002	-1.6391182013944	0.00788001307792758	MUS_vs_PBS	HSALNG0116617	anti_sense,sense	Q90	hsa-miR-30b-3p,hsa-miR-6782-5p,hsa-miR-6803-5p	-	BRCA1
ENSG00000267199	-1.79296905666731	0.00882613840148071	MUS_vs_PBS	HSALNG0120110	anti_sense	Q75		-	PRELID3A
ENSG00000267270	2.6018924541839	4.85677159947069e-4	MUS_vs_PBS	HSALNG0122821	anti_sense,sense	Q50	hsa-miR-33b-3p	-	ADNP2
ENSG00000267298	3.50575839855899	0.0232299639680424	MUS_vs_PBS	HSALNG0127739	overlap_antisense,sense	Not conserved	hsa-miR-6763-5p	Pancreatic carcinoma,-	ZSCAN5A
ENSG00000267519	1.25281372332747	0.0201720999044884	MUS_vs_PBS	HSALNG0124251	anti_sense	Q90		Waist-hip ratio,Neutrophil-to-lymphocyte ratio; Neutrophil percentage of leukocytes; Lymphocyte percentage of leukocytes,Leukocyte count; Lymphocyte count; Myeloid white cell count,Leukocyte count; Lymphocyte count,Lymphocyte count,Fev/fec ratio; Monocyte count,Leukocyte count,Myeloid white cell count; Lymphocyte count,Cortical thickness,-	BRME1
ENSG00000267551	-3.39172021566345	7.54137682544596e-4	MUS_vs_PBS	NA	NA	NA	NA	NA	TLE5
ENSG00000267607	2.86292688604964	0.0403833738837623	MUS_vs_PBS	HSALNG0123921	anti_sense	Q50	hsa-miR-361-3p,hsa-miR-4472,hsa-miR-4632-3p,hsa-miR-6803-5p,hsa-miR-7111-3p	Icam-1 measurement,Covid-19; Blood protein measurement,Icam-1 measurement; Adhesion molecule measurement,-,Protein measurement,Blood protein measurement; Sex hormone-binding globulin measurement	ZGLP1
ENSG00000267745	-3.48570565827204	0.00222100048954053	MUS_vs_PBS	HSALNG0115943	integenic	Not conserved		-	SLFN12
ENSG00000267764	-2.52942108698094	0.00993396567039495	MUS_vs_PBS	HSALNG0121453	anti_sense	Q90	hsa-miR-6089,hsa-miR-6892-3p	Balding measurement,-	SMAD7
ENSG00000267838	-3.22717086492305	0.00843378927506129	MUS_vs_PBS	HSALNG0127532	integenic	Not conserved			LENG9
ENSG00000267898	3.70522228824439	0.00301182310360422	MUS_vs_PBS	HSALNG0126933	sense	Not conserved	hsa-miR-4447,hsa-miR-6852-5p,hsa-miR-7155-5p	-	FTL
ENSG00000268362	-1.38864748143458	0.00165198101669925	MUS_vs_PBS	HSALNG0125076	sense	Not conserved	hsa-miR-363-5p,hsa-miR-619-5p,hsa-miR-4492,hsa-miR-4505,hsa-miR-6089,hsa-miR-6090	Response to paclitaxel,Adolescent idiopathic scoliosis	ZNF254
ENSG00000268573	-1.93888400781783	0.0171720312204048	MUS_vs_PBS	NA	NA	NA	NA	NA	ZSCAN30
ENSG00000268812	2.71792172625474	0.00336402331719732	MUS_vs_PBS	HSALNG0134872	anti_sense	Q90	hsa-miR-3178	-	HORMAD2
ENSG00000269446	3.21285359517232	2.01370308657461e-4	MUS_vs_PBS	HSALNG0062712	integenic	Not conserved			UBE3C
ENSG00000269570	2.75483667927511	0.0131230166682552	MUS_vs_PBS	HSALNG0084353	anti_sense	Q75			GLYAT
ENSG00000269609	-1.87392862532054	0.0013254712950986	MUS_vs_PBS	HSALNG0080293	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-920,hsa-miR-1233-5p,hsa-miR-4297,hsa-miR-4516,hsa-miR-4534,hsa-miR-6089	Autism spectrum disorder symptom,Intelligence,Body mass index,Parental genotype effect measurement; Birth weight,-	MFSD13A
ENSG00000269815	-3.21651472491704	0.00883238658856924	MUS_vs_PBS	HSALNG0124499	sense,intronic_antisense	Not conserved			ABHD8
ENSG00000269821	1.79945716725731	0.00931546424774962	MUS_vs_PBS	HSALNG0082235	anti_sense	Q75	hsa-miR-6510-5p	Qt interval,Qt interval; Electrocardiography; T wave morphology measurement,Electrocardiography,Bmi-adjusted waist-hip ratio,Familial long qt syndrome,Trauma exposure measurement,Platelet aggregation,Body height,Anthranilic acid measurement,Lip morphology measurement,Birth weight,Drugs used in diabetes use measurement,Parental genotype effect measurement; Birth weight,Platelet count; Platelet crit,Mean platelet volume,Stressful life event measurement; Depressive symptom measurement,Mouth morphology measurement; Nose morphology measurement,Mean arterial pressure; Response to high sodium diet; Systolic blood pressure,Glucose measurement; Hba1c measurement,-,Hyperuricemia; Creatinine measurement; Glomerular filtration rate; Chronic kidney disease	TRPM5
ENSG00000269902	4.41711257789173	0.00301092245236661	MUS_vs_PBS	HSALNG0137593	integenic	Q90	hsa-miR-574-5p,hsa-miR-1343-3p,hsa-miR-6803-5p,hsa-miR-6873-3p,hsa-miR-9899	Body height; Inguinal hernia; Body weight	DIPK2B
ENSG00000269952	3.28537406574992	0.0182095266080349	MUS_vs_PBS	HSALNG0077270	sense	Q50			CREM
ENSG00000270055	-2.31822001932593	8.38039544794779e-4	MUS_vs_PBS	HSALNG0104765	integenic	Not conserved			GOLGA8Q
ENSG00000270069	2.60309653516721	2.39709690680561e-4	MUS_vs_PBS	HSALNG0137593	integenic	Q90	hsa-miR-574-5p,hsa-miR-1343-3p,hsa-miR-6803-5p,hsa-miR-6873-3p,hsa-miR-9899	Body height; Inguinal hernia; Body weight	DIPK2B
ENSG00000270157	-1.86860668346656	0.00691410471846944	MUS_vs_PBS	HSALNG0061852	intronic_sense	Not conserved			DENND11
ENSG00000270279	5.46320656868653	0.0232922569278466	MUS_vs_PBS	HSALNG0131280	integenic	Q90	hsa-miR-574-5p	-	NPEPL1
ENSG00000270640	5.85697352751851	4.69492225438519e-13	MUS_vs_PBS	HSALNG0013867	intronic_sense	Q90		-	FOSL2
ENSG00000270673	2.62040737027902	0.00153886484620042	MUS_vs_PBS	HSALNG0065750	integenic	Not conserved	hsa-miR-4539,hsa-miR-5001-3p,hsa-miR-6746-3p		TTPA
ENSG00000271216	4.13382008746288	9.26274748090549e-10	MUS_vs_PBS	HSALNG0096679	anti_sense	Q75	hsa-miR-6735-3p	Cognitive decline measurement,-	EPSTI1
ENSG00000271270	-1.49169774293612	0.029638431653449	MUS_vs_PBS	HSALNG0028917	integenic	Q75	hsa-miR-486-3p,hsa-miR-3162-5p	Bmi-adjusted waist circumference; Bmi-adjusted hip circumference	TRH
ENSG00000271555	3.8276701734547	0.00303305989038972	MUS_vs_PBS	HSALNG0065278	anti_sense	Q50		Leptin measurement,Mitochondrial dna measurement,Bmi-adjusted waist circumference,Comparative body size at age 10, self-reported,Quality of life during menstruation measurement; Dysmenorrheic pain measurement,-	NPBWR1
ENSG00000271614	3.2006085907773	6.13575382252726e-6	MUS_vs_PBS	HSALNG0092957	anti_sense	Q90	hsa-miR-619-5p,hsa-miR-4787-5p,hsa-miR-6749-3p,hsa-miR-6797-5p,hsa-miR-8485	Diastolic blood pressure,Risk-taking behaviour,Pulse pressure measurement; Mean arterial pressure; Alcohol drinking; Systolic blood pressure; Agents acting on the renin-angiotensin system use measurement,Hair colour measurement,Prostate carcinoma,Calcium measurement,Heel bone mineral density,Age at onset,Body mass index,Body height; Body mass index,Coronary artery disease,Body height,Chronotype measurement,Mean corpuscular volume,Magnesium measurement,Spine bone mineral density,Febrile seizure (within the age range of 3 months to 6 years); Mmr-related febrile seizures,Volumetric bone mineral density,Bone density,Heart rate,Biological sex,Systolic blood pressure,Creatinine measurement,C-reactive protein measurement,Pulse pressure measurement; Systolic blood pressure,Optic disc size measurement,Chronotype measurement; Heel bone mineral density,Diffusing capacity of the lung for carbon monoxide,Osteoarthritis, hip, osteoarthritis, knee,Diastolic blood pressure; Alcohol consumption measurement,Response to citalopram; Response to escitalopram; Triglyceride measurement,Ischemic stroke; Coronary artery disease,Diastolic blood pressure; Smoking status measurement; Systolic blood pressure,Body fat percentage,-	TMTC3
ENSG00000271856	4.44318624722554	3.20072523410946e-6	MUS_vs_PBS	HSALNG0027888	integenic	Q50			HHLA2
ENSG00000271913	1.70217103216538	0.0240221585089242	MUS_vs_PBS	HSALNG0054719	anti_sense	Q50	hsa-miR-485-5p,hsa-miR-4467,hsa-miR-4516,hsa-miR-4530,hsa-miR-3960,hsa-miR-4707-3p,hsa-miR-6791-5p,hsa-miR-6858-3p,hsa-miR-7108-3p,hsa-miR-7112-5p	Leukocyte count,Lymphocyte count,Myeloid white cell count; Celiac disease,Lipoprotein a measurement,Nicotine dependence symptom count,Autoimmune disease; Systemic lupus erythematosus; Celiac disease,Hypothyroidism,Leukocyte count; Neutrophil count,Neutrophil count; Leukocyte count; Neutrophil percentage of leukocytes; Eosinophil count; Granulocyte count,Eczema,Crohn's disease; Inflammatory bowel disease; Celiac disease,Rheumatoid arthritis; Crohn's disease,Gut microbiome measurement,Psoriasis; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Rheumatoid arthritis; Sclerosing cholangitis,Celiac disease,Rheumatoid arthritis,Rheumatoid arthritis; Celiac disease,-,Systemic lupus erythematosus,Cognitive inhibition measurement,Eosinophil percentage of leukocytes	FNDC1
ENSG00000271952	4.70750218430099	3.1290232231754e-4	MUS_vs_PBS	HSALNG0146022	overlap_sense	Not conserved		Childhood aggressive behaviour measurement,Chronotype measurement,Exploratory eye movement measurement,Neuropsychological test,Mathematical ability,Fev/fec ratio; Response to bronchodilator,-	KCNF1
ENSG00000272138	5.01805673045596	1.72218712648667e-7	MUS_vs_PBS	HSALNG0066466	anti_sense	Q75		Allantoin measurement,Response to radiation,Alpha ketoglutarate measurement; Maleate measurement; Fumarate measurement,-	STMN2
ENSG00000272153	-3.51495542148843	0.0227559520444356	MUS_vs_PBS	HSALNG0000349	anti_sense	Not conserved	hsa-miR-4690-3p	-	SMIM1
ENSG00000272449	2.92113306960436	1.52955255260927e-8	MUS_vs_PBS	HSALNG0000274	integenic	Not conserved	hsa-miR-8485		TNFRSF14
ENSG00000272512	7.69062446616787	7.26594964870762e-32	MUS_vs_PBS	HSALNG0000065	integenic	Not conserved		Apolipoprotein a 1 measurement,Parental longevity,-	HES4
ENSG00000272686	2.00612815572642	0.020956812709786	MUS_vs_PBS	HSALNG0061027	anti_sense	Q75		Mean corpuscular hemoglobin concentration,Reticulocyte count; Reticulocyte measurement,-	HYAL4
ENSG00000272849	-1.92907200184199	0.0108108695999283	MUS_vs_PBS	HSALNG0094607	anti_sense	Q75	hsa-miR-619-5p,hsa-miR-1287-5p,hsa-miR-4472	-	SETD1B
ENSG00000272941	1.84127571133852	0.0212933036596654	MUS_vs_PBS	HSALNG0061535	anti_sense	Q50		-	TMEM140
ENSG00000273004	3.47648920532561	0.00676832694371005	MUS_vs_PBS	HSALNG0009052	anti_sense	Q75	hsa-miR-149-3p,hsa-miR-619-5p,hsa-miR-665,hsa-miR-4467,hsa-miR-3960,hsa-miR-6089,hsa-miR-6873-3p	Susceptibility to common cold measurement,Reticulocyte count; Reticulocyte measurement,Platelet crit,-	SWT1
ENSG00000273008	2.39917833908659	0.0153998917337985	MUS_vs_PBS	HSALNG0077525	integenic	Not conserved			RASGEF1A
ENSG00000273117	2.16970856663868	0.00709470429202379	MUS_vs_PBS	HSALNG0062567	anti_sense	Not conserved		Angina pectoris; Coronary artery disease,Neuroticism measurement,Hair colour measurement,Age at onset,Thyroid peroxidase antibody measurement; Anti-thyroglobulin antibody measurement,Visual perception measurement,Coronary artery calcification,Stem cell growth factor beta measurement,Response to carboplatin; Ovarian carcinoma; Response to paclitaxel; Progression free survival,-	CNPY1
ENSG00000273124	3.64230768037423	0.00216169999330057	MUS_vs_PBS	HSALNG0079637	integenic	Q50	hsa-miR-4650-5p,hsa-miR-6132,hsa-miR-6763-5p	Fibroblast growth factor basic measurement,-	ANKRD1
ENSG00000273143	4.74593520997613	0.00623841368990794	MUS_vs_PBS	HSALNG0080582	integenic	Q50		Heel bone mineral density,Bone density,-	SMNDC1
ENSG00000273218	2.85508189415936	5.40977727535023e-4	MUS_vs_PBS	HSALNG0124369	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-6089,hsa-miR-1273h-5p,hsa-miR-8485	Mean corpuscular volume; Mean corpuscular hemoglobin concentration	AKAP8
ENSG00000273320	4.80666861948034	0.0144096223534811	MUS_vs_PBS	HSALNG0060372	anti_sense	Q75		-	CDHR3
ENSG00000273415	4.2930248934184	2.25501415782074e-5	MUS_vs_PBS	HSALNG0088083	integenic	Q50		Eye morphology measurement,Mean corpuscular volume,Bmi-adjusted waist circumference,Mean corpuscular volume; Mean corpuscular hemoglobin; Erythrocyte count,Mean reticulocyte volume; Mean corpuscular volume; Mean corpuscular hemoglobin; Red blood cell density measurement,Mean corpuscular volume; Mean corpuscular hemoglobin; Mean corpuscular hemoglobin concentration,Mean corpuscular hemoglobin,Red blood cell density measurement,Mean corpuscular volume; Erythrocyte count,Body height,Forced expiratory volume; Vital capacity,Nicotine withdrawal measurement,Glucose measurement,Platelet count,Lip morphology measurement,Leukocyte count,3-hydroxypropylmercapturic acid measurement,Leukocyte count; Neutrophil count,-	FLI1
ENSG00000273445	5.194155249874	0.0109317345807136	MUS_vs_PBS	HSALNG0016643	integenic	Not conserved	hsa-miR-1587		RGPD2
ENSG00000273472	2.05924559709992	0.0037070511621031	MUS_vs_PBS	HSALNG0148201	integenic	Q50			ELMOD2
ENSG00000273812	3.10338707296934	4.02282560827304e-4	MUS_vs_PBS	HSALNG0131544	integenic	Q75	hsa-miR-1207-3p,hsa-miR-4505,hsa-miR-1587,hsa-miR-3064-5p,hsa-miR-7160-3p	-	GATA5
ENSG00000274092	5.72119977593901	8.13154957198987e-4	MUS_vs_PBS	HSALNG0110444	anti_sense	Not conserved	hsa-miR-3960,hsa-miR-4707-5p,hsa-miR-8072		NSMCE1
ENSG00000274213	4.09689367660578	2.88970777492011e-4	MUS_vs_PBS	HSALNG0117605	integenic	Not conserved	hsa-miR-500b-3p	-	DGKE
ENSG00000274215	3.70522251261185	3.11973707284144e-4	MUS_vs_PBS	HSALNG0144450	anti_sense	Not conserved	hsa-miR-6799-5p,hsa-miR-6803-5p		CHD2
ENSG00000274265	1.74967057383474	0.00834682037576925	MUS_vs_PBS	HSALNG0141909	integenic	Not conserved	hsa-miR-885-3p	-	PDE4DIP
ENSG00000274528	3.85276886491542	6.13575382252726e-6	MUS_vs_PBS	HSALNG0105948	anti_sense	Q90	hsa-miR-612,hsa-miR-619-5p,hsa-miR-3621,hsa-miR-7113-3p	-	LEO1
ENSG00000274536	-2.76717303548892	0.0057052075131695	MUS_vs_PBS	HSALNG0138297	anti_sense	Q50	hsa-miR-331-3p	Balding measurement,Eosinophil count,Alopecia,Mean platelet volume; Platelet count,Eosinophil percentage of leukocytes	HEPH
ENSG00000274828	2.16454639947439	0.0322418100546729	MUS_vs_PBS	HSALNG0122776	integenic	Not conserved	hsa-miR-6867-3p	Monocyte count,Mean corpuscular hemoglobin	SLC66A2
ENSG00000275180	-1.96395071933667	0.0146819690174427	MUS_vs_PBS	HSALNG0091856	integenic	Q50	hsa-miR-4286	Waist circumference,-	MON2
ENSG00000275202	3.37218747770451	1.29169451861716e-7	MUS_vs_PBS	HSALNG0097019	anti_sense	Q75	hsa-miR-4268,hsa-miR-4280,hsa-miR-3960,hsa-miR-4707-5p	-	CAB39L
ENSG00000275454	2.94297948807456	0.0037400770714249	MUS_vs_PBS	HSALNG0107302	anti_sense	Q90	hsa-miR-619-5p,hsa-miR-6752-5p	Sex hormone-binding globulin measurement,Creatinine measurement; Serum urea measurement; Glomerular filtration rate; Response to radiation,Breast carcinoma,-	SNX33
ENSG00000275880	3.01705973580047	0.0377643547366244	MUS_vs_PBS	HSALNG0099381	integenic	Not conserved	hsa-miR-619-5p		CARS2
ENSG00000276317	3.67653681704957	1.0592933745377e-6	MUS_vs_PBS	HSALNG0131550	anti_sense	Not conserved	hsa-miR-940,hsa-miR-4492,hsa-miR-6752-3p,hsa-miR-6810-5p,hsa-miR-6810-3p,hsa-miR-7160-3p	Hemoglobin a1 measurement	GATA5
ENSG00000276842	3.56811090135861	0.0227566132950502	MUS_vs_PBS	HSALNG0089897	anti_sense	Not conserved		-	DNAI7
ENSG00000276900	2.49774214525181	0.00122796451366758	MUS_vs_PBS	HSALNG0143376	anti_sense	Not conserved	hsa-miR-363-5p,hsa-miR-6089	-	ETFBKMT
ENSG00000277496	2.95497989045054	3.28244394587054e-5	MUS_vs_PBS	HSALNG0131550	anti_sense	Not conserved	hsa-miR-940,hsa-miR-4492,hsa-miR-6752-3p,hsa-miR-6810-5p,hsa-miR-6810-3p,hsa-miR-7160-3p	Hemoglobin a1 measurement	GATA5
ENSG00000277969	2.014842698521	4.2071574802331e-5	MUS_vs_PBS	HSALNG0116179	integenic	Q75	hsa-miR-1247-5p,hsa-miR-3620-5p,hsa-miR-4505,hsa-miR-1587,hsa-miR-6721-5p		MLLT6
ENSG00000278017	2.66679579515779	0.00395408111813464	MUS_vs_PBS	HSALNG0121991	anti_sense	Q90			PIGN
ENSG00000278266	5.49130032013405	0.00203849838282924	MUS_vs_PBS	HSALNG0094977	integenic	Q75	hsa-miR-30c-1-3p,hsa-miR-504-5p,hsa-miR-4283	Interleukin 5 measurement,Ovarian carcinoma,Anorexia nervosa,-	TMEM132C
ENSG00000278607	4.81244592802576	0.00388042415947457	MUS_vs_PBS	HSALNG0122474	anti_sense	Not conserved		Total blood protein measurement; Insomnia,-	PTGR3
ENSG00000278869	2.66277416536911	0.0158795548572101	MUS_vs_PBS	HSALNG0136238	anti_sense	Q90	hsa-miR-874-3p,hsa-miR-4447,hsa-miR-4463,hsa-miR-1343-5p,hsa-miR-5088-3p,hsa-miR-6799-5p,hsa-miR-6877-3p	-	ALG12
ENSG00000278970	1.74826085721182	0.00757472255328466	MUS_vs_PBS	HSALNG0047200	integenic	Not conserved	hsa-miR-4707-5p,hsa-miR-6726-5p,hsa-miR-6731-5p,hsa-miR-6736-5p	Asthma exacerbation measurement	MGAT1
ENSG00000279317	5.13076206039651	0.0448717262365735	MUS_vs_PBS	HSALNG0021960	anti_sense	Q90		Total blood protein measurement; Insomnia	RPE
ENSG00000279762	3.85733332808862	6.97340368543865e-4	MUS_vs_PBS	HSALNG0115783	anti_sense	Q90	hsa-miR-30b-3p,hsa-miR-6089	Systolic blood pressure,-	MYO1D
ENSG00000279833	-3.24434163153881	0.00204381025280399	MUS_vs_PBS	NA	NA	NA	NA	NA	APOBEC3H
ENSG00000280594	2.34383361475897	0.0243983777043618	MUS_vs_PBS	HSALNG0132108	anti_sense	Q50	hsa-miR-6089		CXADR
ENSG00000280798	-1.37123255578674	0.0082047911720272	MUS_vs_PBS	HSALNG0083507	anti_sense,sense	Not conserved		-	TCP11L1
ENSG00000280927	-1.84163508092525	0.0299040947263094	MUS_vs_PBS	HSALNG0141602	anti_sense	Q90		-	MAEA
ENSG00000283078	2.84110315628332	0.0299332880658109	MUS_vs_PBS	HSALNG0131475	anti_sense	Not conserved	hsa-miR-6826-3p,hsa-miR-6848-3p	-	LSM14B
ENSG00000283213	2.64808756032942	0.006730587518038	MUS_vs_PBS	HSALNG0110217	anti_sense	Q90		-	USP31
ENSG00000283341	-2.10832844032594	0.0227344138399135	MUS_vs_PBS	HSALNG0083838	sense	Not conserved	hsa-miR-553,hsa-miR-1268b,hsa-miR-6089	Body weight; Body mass index,Body mass index,Hypermetropia,Progesterone measurement,-	HSD17B12
ENSG00000283646	4.01534105159257	0.0236731075086643	MUS_vs_PBS	HSALNG0025684	integenic	Not conserved	hsa-miR-3620-5p,hsa-miR-1587,hsa-miR-6786-5p,hsa-miR-6828-3p	Macula measurement; Lymphocyte percentage of leukocytes; Inflammatory bowel disease; Ulcerative colitis; Protein measurement; Neutrophil-to-lymphocyte ratio; Platelet-to-lymphocyte ratio; Macrophage inflammatory protein 1b measurement,Oral ulcer,Ccl2 measurement,Monocyte count,Monocyte percentage of leukocytes,Eotaxin measurement,Bmi-adjusted hip circumference	LTF
ENSG00000283849	3.4825841433601	5.20145179459164e-4	MUS_vs_PBS	HSALNG0025266	anti_sense	Q90	hsa-miR-3620-5p,hsa-miR-4492,hsa-miR-1587,hsa-miR-6850-3p	Sex hormone-binding globulin measurement,Memory performance; Paragraph delayed recall measurement,-	TTC21A
ENSG00000284669	2.98115222670753	0.00796419696233213	MUS_vs_PBS	HSALNG0025266	anti_sense	Q90	hsa-miR-3620-5p,hsa-miR-4492,hsa-miR-1587,hsa-miR-6850-3p	Sex hormone-binding globulin measurement,Memory performance; Paragraph delayed recall measurement,-	TTC21A
ENSG00000284882	1.49883681511992	0.00613619298540762	MUS_vs_PBS	HSALNG0004813	anti_sense	Q50		-	SPATA1
ENSG00000285165	-4.24887354533767	0.0491065598053141	MUS_vs_PBS	HSALNG0057946	anti_sense	Q75		Clostridium difficile infection,Mean corpuscular volume,Acute lymphoblastic leukemia,-	FIGNL1
ENSG00000285492	3.33496549108176	0.00491152595774964	MUS_vs_PBS	HSALNG0054723	sense	Q90	hsa-miR-7160-3p	Myeloid white cell count; Celiac disease,Lipoprotein a measurement,Nicotine dependence symptom count,Autoimmune disease; Systemic lupus erythematosus; Celiac disease,Hypothyroidism,Leukocyte count,Leukocyte count; Neutrophil count,Neutrophil count; Leukocyte count; Neutrophil percentage of leukocytes; Eosinophil count; Granulocyte count,Eczema,Crohn's disease; Inflammatory bowel disease; Celiac disease,Rheumatoid arthritis; Crohn's disease,Gut microbiome measurement,Psoriasis; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Rheumatoid arthritis; Sclerosing cholangitis,Celiac disease,Rheumatoid arthritis,Myeloid white cell count; Neutrophil count; Basophil count,Psoriasis vulgaris,Rheumatoid arthritis; Celiac disease,Eosinophil percentage of leukocytes,-	TAGAP
ENSG00000285552	5.32706023574207	0.0146402271915635	MUS_vs_PBS	HSALNG0041369	integenic	Not conserved		Ankylosing spondylitis,Inflammatory bowel disease,Hematocrit,Intelligence,Autoimmune thyroid disease; Psoriasis; Common variable immunodeficiency; Ulcerative colitis; Ankylosing spondylitis; Systemic lupus erythematosus; Crohn's disease; Eczema; Celiac disease; Allergic rhinitis; Autoimmune disease; Hemoglobin measurement; Juvenile idiopathic arthritis,Crohn's disease,Red blood cell density measurement; Erythrocyte count,Psoriasis; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Sclerosing cholangitis,Eczema; Allergic rhinitis,Rheumatoid arthritis; Crohn's disease,-	PTGER4
ENSG00000285554	3.55409860365116	0.00378778270361509	MUS_vs_PBS	HSALNG0007003	sense	Q75	hsa-miR-30b-3p	Bipolar disorder,Mathematical ability,Myopathy; Response to simvastatin,-	PLEKHO1
