"Ensembl_ID"	"Gene_symbol"	"logFC"	"FDR"	"Comparison"	"LncBook.ID"	"Type"	"Conservation"	"miRNA"	"GWAS"	"nearest.PC"	"Top.correlated.gene"
"ENSG00000273723"	"SUGT1-DT"	1.86137426694627	0.0392808481828793	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0097271"	"integenic"	"Not conserved"	NA	NA	"CNMD"	"LENG8-AS1"
"ENSG00000285632"	"ENSG00000285632"	2.4831648113813	0.0103619781676063	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0064623"	"anti_sense"	"Not conserved"	"hsa-miR-619-5p"	"-"	"PLPP5"	"LINC03036"
"ENSG00000260563"	"ENSG00000260563"	2.13109516483226	0.00345595146608653	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0119404"	"integenic"	"Not conserved"	"hsa-miR-619-5p,hsa-miR-4723-3p,hsa-miR-6795-3p,hsa-miR-6826-3p"	NA	"SLC16A3"	"TMEM254-AS1"
"ENSG00000254844"	"ENSG00000254844"	5.22100526607254	0.00019994113867308	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0087475"	"anti_sense"	"Not conserved"	"hsa-miR-6791-3p"	"-"	"IL10RA"	"ENSG00000230113"
"ENSG00000273353"	"ENSG00000273353"	4.6733482250195	0.0299619026958772	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0135926"	"sense"	"Q50"	NA	NA	"NUP50"	"ENSG00000230454"
"ENSG00000258441"	"LINC00641"	1.53647618327705	0.0439253672075309	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0099873"	"integenic"	"Not conserved"	NA	"Bipolar disorder,-"	"HNRNPC"	"FTX"
"ENSG00000228655"	"ENSG00000228655"	7.6924924056247	0.00556360527982738	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0019313"	"anti_sense"	"Not conserved"	NA	NA	"GTDC1"	"COA6-AS1"
"ENSG00000261596"	"ENSG00000261596"	2.00550263577965	5.29728672914094e-11	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0110129"	"sense"	"Q75"	NA	"-"	"METTL9"	"PCAT7"
"ENSG00000270069"	"MIR222HG"	2.73425888367511	0.00028909746338852	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0137593"	"integenic"	"Q90"	"hsa-miR-574-5p,hsa-miR-1343-3p,hsa-miR-6803-5p,hsa-miR-6873-3p,hsa-miR-9899"	"Body height; Inguinal hernia; Body weight"	"DIPK2B"	"LINC01191"
"ENSG00000290439"	"HSD17B7P2"	3.84500032701784	0.00289363365351278	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0077420"	"integenic"	"Not conserved"	NA	"Hepcidin:ferritin ratio,Red blood cell density measurement,-"	"PLD5P1"	"SNHG20"
"ENSG00000290712"	"DSTNP2"	-6.89357064928211	0.0493880998818505	"Control_Nuclear_vs_Control_Whole_Cell"	NA	NA	NA	NA	NA	"LRRC23"	"ENSG00000235066"
"ENSG00000174365"	"SNHG11"	1.87794657428045	7.32569664634122e-07	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0129985"	"integenic"	"Q50"	"hsa-miR-6787-5p,hsa-miR-6813-5p,hsa-miR-6858-5p"	"-"	"RALGAPB"	"ENSG00000240143"
"ENSG00000264112"	"ENSG00000264112"	2.7471707680732	1.55570220051638e-11	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0117676"	"sense"	"Q90"	"hsa-miR-6085"	"-"	NA	"ENSG00000240143"
"ENSG00000289045"	"ENSG00000289045"	7.28510663573903	0.0145012028557179	"Control_Nuclear_vs_Control_Whole_Cell"	NA	NA	NA	NA	NA	"PPIL4"	"PPATP1"
"ENSG00000274213"	"ENSG00000274213"	5.47300508381188	1.5021617339394e-24	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0117605"	"integenic"	"Not conserved"	"hsa-miR-500b-3p"	"-"	"DGKE"	"RPS23P6"
"ENSG00000273295"	"ENSG00000273295"	-7.39168722559568	0.0133244839790203	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0134448"	"anti_sense"	"Q75"	"hsa-miR-23a-5p,hsa-miR-1237-5p,hsa-miR-4488"	"Protein measurement,Serum gamma-glutamyl transferase measurement,Urinary 1,3-butadiene measurement,Leukocyte count; Protein measurement,Protein measurement; Bilirubin measurement,Neutrophil count,Macrophage migration inhibitory factor measurement,Alkaline phosphatase measurement,Blood protein measurement,Serum alanine aminotransferase measurement; Alkaline phosphatase measurement,Urinary s-phenylmercapturic acid measurement,-"	"GSTT2B"	"ANOS2P"
"ENSG00000271216"	"LINC01050"	1.85100506235028	0.0127268449179084	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0096679"	"anti_sense"	"Q75"	"hsa-miR-6735-3p"	"Cognitive decline measurement,-"	"EPSTI1"	"AP5Z1"
"ENSG00000270127"	"ENSG00000270127"	2.73198717553351	0.00064478595305952	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0108582"	"integenic"	"Not conserved"	NA	NA	"CERS3"	"ENSG00000243155"
"ENSG00000281404"	"LINC01176"	1.47495791048145	0.00830354047134301	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0149630"	"sense"	"Not conserved"	NA	NA	NA	"ENSG00000243696"
"ENSG00000287561"	"ENSG00000287561"	7.38827565550056	0.0165806053292854	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0146901"	"anti_sense"	"Not conserved"	NA	"Platelet crit"	"PDYN"	"ENSG00000249101"
"ENSG00000286760"	"ENSG00000286760"	-7.0926545869355	0.0252959915658498	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0055093"	"integenic"	"Not conserved"	NA	NA	"CEP43"	"LINC02506"
"ENSG00000254635"	"WAC-AS1"	-2.06297218958733	1.83672024849741e-07	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0076905"	"anti_sense"	"Q90"	"hsa-miR-210-5p,hsa-miR-619-5p,hsa-miR-4430,hsa-miR-4492"	"Empathy measurement,Granulocyte percentage of myeloid white cells,Neutrophil percentage of leukocytes,-"	"MPP7"	"C8orf88"
"ENSG00000276533"	"ENSG00000276533"	4.75748703624138	0.00342529473912137	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0106063"	"sense"	"Not conserved"	"hsa-miR-204-3p,hsa-miR-4296,hsa-miR-4448,hsa-miR-6769a-3p"	NA	"RAB27A"	"MAFA-AS1"
"ENSG00000267296"	"CEBPA-DT"	1.81837949007298	0.00918425435544232	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0125425"	"integenic"	"Q50"	"hsa-miR-1303,hsa-miR-6764-5p"	"Bmi-adjusted waist circumference,Reticulocyte count; Reticulocyte measurement,-"	"CEBPG"	"LINC02683"
"ENSG00000258733"	"LINC02328"	1.90791346754771	0.00342469813006287	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0102968"	"integenic"	"Not conserved"	NA	NA	"FLRT2"	"ENSG00000255858"
"ENSG00000259865"	"ENSG00000259865"	1.50363957536971	0.0122259851445281	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0012240"	"integenic"	"Not conserved"	NA	"-"	"ZNF124"	"ENSG00000256448"
"ENSG00000197989"	"SNHG12"	2.29139416420121	3.34719134882703e-23	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0002075"	"anti_sense"	"Q50"	"hsa-miR-363-5p,hsa-miR-324-5p,hsa-miR-3178,hsa-miR-4466,hsa-miR-6089,hsa-miR-6890-3p"	"-"	"TAF12"	"ENSG00000259250"
"ENSG00000278058"	"ENSG00000278058"	3.29043260225017	0.00063783191004715	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0112904"	"anti_sense"	"Q50"	"hsa-miR-7109-5p"	"Eosinophil count,Eosinophil count; Eosinophil percentage of leukocytes,Uric acid measurement,Uric acid measurement; Renal system measurement,-"	"WWOX"	"ENSG00000259635"
"ENSG00000289293"	"ENSG00000289293"	-8.42654160913381	8.19486755938473e-05	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0117931"	"integenic"	"Q90"	"hsa-miR-4296,hsa-miR-4322,hsa-miR-4265,hsa-miR-3960"	NA	"MED13"	"HERC2P10"
"ENSG00000233392"	"UICLM"	3.36924870312578	8.68571993479027e-11	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0023633"	"anti_sense"	"Not conserved"	"hsa-miR-1227-5p,hsa-miR-4492,hsa-miR-6791-5p"	NA	"MAB21L4"	"ENSG00000260197"
"ENSG00000274536"	"MIR223HG"	2.95075404836688	1.73024986552117e-17	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0138297"	"anti_sense"	"Q50"	"hsa-miR-331-3p"	"Balding measurement,Eosinophil count,Alopecia,Mean platelet volume; Platelet count,Eosinophil percentage of leukocytes"	"HEPH"	"ENSG00000260197"
"ENSG00000269044"	"ENSG00000269044"	1.44442228054303	0.0467578895191835	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0124458"	"sense"	"Not conserved"	"hsa-miR-665"	NA	"SMIM7"	"SCX"
"ENSG00000176728"	"TTTY14"	1.69211317274424	0.0497534828260892	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0151340"	"integenic"	"Not conserved"	"hsa-miR-30b-3p"	NA	"HSFY2"	"SLC25A28-DT"
"ENSG00000286062"	"ENSG00000286062"	2.63389617462873	0.00013992740159546	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0042332"	"integenic"	"Q75"	"hsa-miR-508-5p"	"Sepsis; Mortality,Systolic blood pressure,-"	"SGTB"	"PAPOLA-DT"
"ENSG00000224635"	"ENSG00000224635"	3.23715615217857	0.0188889713333229	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0129980"	"integenic"	"Q50"	"hsa-miR-25-5p,hsa-miR-619-5p,hsa-miR-3191-5p,hsa-miR-4323,hsa-miR-3620-5p,hsa-miR-4505,hsa-miR-1587,hsa-miR-3960,hsa-miR-4690-3p,hsa-miR-6792-3p,hsa-miR-8485"	"Excessive daytime sleepiness measurement,Response to fenofibrate; Triglyceride change measurement; Response to simvastatin,-"	"KIAA1755"	"ENSG00000260891"
"ENSG00000289182"	"ENSG00000289182"	2.63341701122659	0.00095537076946358	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0119279"	"anti_sense"	"Q50"	"hsa-miR-149-3p,hsa-miR-615-5p,hsa-miR-661,hsa-miR-4257,hsa-miR-4472,hsa-miR-4685-3p,hsa-miR-1199-3p,hsa-miR-6826-3p,hsa-miR-6886-5p,hsa-miR-7113-3p"	"Serum alanine aminotransferase measurement; Serum gamma-glutamyl transferase measurement,Sex hormone-binding globulin measurement; Serum gamma-glutamyl transferase measurement,Protein measurement,Testosterone measurement,Sex hormone-binding globulin measurement,-"	"FSCN2"	"ST3GAL1-DT"
"ENSG00000212694"	"LINC01089"	1.82753165620351	2.44717575279892e-06	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0094605"	"anti_sense,sense"	"Q90"	"hsa-miR-525-3p,hsa-miR-524-3p,hsa-miR-762,hsa-miR-3692-5p,hsa-miR-4433a-3p,hsa-miR-4472,hsa-miR-3155b,hsa-miR-4787-5p,hsa-miR-5581-5p,hsa-miR-5787,hsa-miR-6763-5p,hsa-miR-6803-5p,hsa-miR-4433b-3p"	"Leukocyte count; Neutrophil count; Myeloid white cell count; Platelet crit,Mean platelet volume,Eosinophil count,-"	"RHOF"	"LINC01355"
"ENSG00000231806"	"PCAT7"	4.10017682637573	5.29965526466794e-16	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0072925"	"anti_sense"	"Not conserved"	"hsa-miR-6089"	NA	"MFSD14B"	"ENSG00000261596"
"ENSG00000225756"	"DBH-AS1"	2.02216681810856	0.00013159995606315	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0141604"	"anti_sense"	"Not conserved"	NA	"Diastolic blood pressure; Cardiovascular disease; Mean arterial pressure; Systolic blood pressure; Calcium channel blocker use measurement,-"	"SARDH"	"ENSG00000261625"
"ENSG00000234883"	"MIR155HG"	3.70722617294685	3.52121927471084e-15	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0132382"	"anti_sense,sense"	"Q75"	"hsa-miR-6089,hsa-miR-8485"	"Neuropsychological test,Intelligence,Response to carboplatin,Nicotine dependence symptom count,Gout,Open-angle glaucoma,Triglyceride measurement,Erythrocyte count,Chronic lymphocytic leukemia,Cerebrospinal fluid biomarker measurement; Alpha synuclein measurement,Duchenne muscular dystrophy; Disease progression measurement,-,Amyloid plaque accumulation rate"	"JAM2"	"CYLD-AS1"
"ENSG00000242588"	"ENSG00000242588"	1.11689467657596	0.00264879862954079	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0061221"	"integenic"	"Not conserved"	NA	NA	"GARIN1A"	"ENSG00000261884"
"ENSG00000267519"	"MIR23AHG"	2.46100005984946	1.96370466195324e-15	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0124251"	"anti_sense"	"Q90"	NA	"Waist-hip ratio,Neutrophil-to-lymphocyte ratio; Neutrophil percentage of leukocytes; Lymphocyte percentage of leukocytes,Leukocyte count; Lymphocyte count; Myeloid white cell count,Leukocyte count; Lymphocyte count,Lymphocyte count,Fev/fec ratio; Monocyte count,Leukocyte count,Myeloid white cell count; Lymphocyte count,Cortical thickness,-"	"BRME1"	"ENSG00000261884"
"ENSG00000272505"	"ENSG00000272505"	2.66769759738587	0.0283507268649671	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0063375"	"anti_sense"	"Not conserved"	NA	"Bmi-adjusted waist circumference; White matter microstructure measurement,Bmi-adjusted waist-hip ratio,Neuroticism measurement,Bmi-adjusted waist circumference,-"	"PRSS55"	"ENSG00000263126"
"ENSG00000240143"	"ENSG00000240143"	3.86791732262894	0.00291682395048608	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0140094"	"sense"	"Not conserved"	"hsa-miR-4447"	NA	"SASH3"	"ENSG00000264112"
"ENSG00000286471"	"ENSG00000286471"	3.08095103154309	0.00358762178397722	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0065372"	"integenic"	"Q50"	"hsa-miR-619-5p,hsa-miR-1229-5p,hsa-miR-6801-3p"	"-"	"SOX17"	"ENSG00000265100"
"ENSG00000278600"	"ENSG00000278600"	1.46369102649071	0.0154487652565519	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0144583"	"sense"	"Not conserved"	NA	"Blood protein measurement"	"ST20-MTHFS"	"ENSG00000265298"
"ENSG00000286977"	"ENSG00000286977"	3.4686638790961	0.0134399829493233	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0138195"	"integenic"	"Not conserved"	"hsa-miR-4710"	NA	"FAAH2"	"SNHG25"
"ENSG00000285410"	"GABPB1-IT1"	1.61367019644038	0.00020449577842345	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0105871"	"anti_sense,sense"	"Q90"	"hsa-miR-5585-3p"	"Superior frontal gyrus volume measurement,Adolescent idiopathic scoliosis,Testosterone measurement,Platelet crit,Breast carcinoma,Fev/fec ratio,Body height,Blood phosphate measurement,Mean reticulocyte volume,Mean arterial pressure,Systolic blood pressure; Heel bone mineral density,Leukocyte count,Hypertension,Electrocardiography,Granulocyte percentage of myeloid white cells,Intelligence,Eosinophil count,Lymphocyte count,Qt interval,Serum alanine aminotransferase measurement; Aspartate aminotransferase measurement,Lean body mass,Self reported educational attainment,Pulse pressure measurement,Serum alanine aminotransferase measurement,Serum gamma-glutamyl transferase measurement,Pulse pressure measurement; Systolic blood pressure,Aspartate aminotransferase measurement,Coronary artery disease,Uric acid measurement,Urate measurement,Monocyte count,Chronic obstructive pulmonary disease,Hematocrit,Calcium measurement,Fibrinogen measurement,Late-onset alzheimers disease,Lymphocyte count; Myeloid white cell count; Leukocyte count; Calcium measurement; Monocyte count,Sex hormone-binding globulin measurement; Blood phosphate measurement; Serum gamma-glutamyl transferase measurement; Calcium measurement; High density lipoprotein cholesterol measurement,Estradiol measurement,Osteoarthritis, knee,Osteoarthritis, knee; Osteoarthritis, hip, osteoarthritis, knee,Monocyte percentage of leukocytes,-,Neutrophil count; Myeloid white cell count; Leukocyte count; Eosinophil count; Granulocyte count,Total cholesterol measurement; Apolipoprotein b measurement; Low density lipoprotein cholesterol measurement; Blood protein measurement; Triglyceride measurement; Serum non-albumin protein measurement; Aspartate aminotransferase measurement,Ankylosing spondylitis; Aspartate aminotransferase to alanine aminotransferase ratio; Total cholesterol measurement,Household income"	"GABPB1"	"MRPS21"
"ENSG00000260708"	"TBC1D22A-DT"	2.16326002581989	0.00428189490838326	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0136034"	"integenic"	"Not conserved"	NA	NA	"CERK"	"LIN37"
"ENSG00000258944"	"ENSG00000258944"	3.35212089975911	0.0209423844360803	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0102342"	"anti_sense"	"Q90"	"hsa-miR-6769a-3p"	"Albuminuria,-"	"NUMB"	"ENSG00000267838"
"ENSG00000254966"	"IGSF22-AS1"	-7.27155257972001	0.0202423827141085	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0083030"	"anti_sense"	"Q75"	"hsa-miR-6086"	"-"	"TMEM86A"	"ZNF649-AS1"
"ENSG00000226091"	"LINC00937"	2.72476256872714	1.41970977155658e-09	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0089057"	"integenic"	"Not conserved"	"hsa-miR-619-5p,hsa-miR-6089,hsa-miR-6735-5p"	"Viral load,-"	"FAM90A1"	"ENSG00000268938"
"ENSG00000288819"	"ENSG00000288819"	4.23472096621392	9.57619405480033e-16	"Control_Nuclear_vs_Control_Whole_Cell"	NA	NA	NA	NA	NA	"CATIP"	"ENSG00000269161"
"ENSG00000264577"	"ENSG00000264577"	2.87255008067032	0.00024332097401039	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0115505"	"anti_sense"	"Q90"	"hsa-miR-1268b"	"-"	"TLCD1"	"MIRLET7A1HG"
"ENSG00000260135"	"MMP2-AS1"	2.63231781348802	3.72018445553591e-11	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0111641"	"anti_sense"	"Q90"	NA	"Abnormality of refraction,Age-related hearing impairment,-"	"CES1"	"ENSG00000269951"
"ENSG00000289959"	"ENSG00000289959"	7.52396164494715	0.00952851997345117	"Control_Nuclear_vs_Control_Whole_Cell"	NA	NA	NA	NA	NA	"FAM9C"	"C16orf95-DT"
"ENSG00000286153"	"ENSG00000286153"	2.10139316743881	0.0040415933638365	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0132875"	"anti_sense"	"Not conserved"	NA	"Erythrocyte count; Response to vaccine; Mean corpuscular hemoglobin; Cognitive decline measurement; Monocyte percentage of leukocytes,Balding measurement,Alopecia,Eosinophil count,Monocyte count,-"	"CLIC6"	"MIR222HG"
"ENSG00000262879"	"ENSG00000262879"	-1.90092441002402	0.0119094612641437	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0116971"	"integenic"	"Not conserved"	NA	NA	"RPRML"	"ENSG00000270157"
"ENSG00000284693"	"LINC02606"	-7.3667381992656	0.0101283189970746	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0000694"	"integenic"	"Q75"	"hsa-miR-1237-5p,hsa-miR-4281,hsa-miR-4722-3p,hsa-miR-6089"	"Body height,Fev/fec ratio,Phosphatidylcholine 34:3 measurement,-"	"CLSTN1"	"ENSG00000272632"
"ENSG00000237772"	"LINC02631"	7.23326241500873	0.0387886122551669	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0019179"	"integenic"	"Not conserved"	NA	"-"	"SPOPL"	"ENSG00000272791"
"ENSG00000255717"	"SNHG1"	2.40043740150817	7.73327854547507e-22	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0084672"	"integenic"	"Q50"	NA	"-"	"WDR74"	"ENSG00000272825"
"ENSG00000180539"	"LINC02908"	1.71208421546758	3.0442826142702e-05	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0075339"	"anti_sense"	"Q50"	"hsa-miR-210-5p,hsa-miR-619-5p,hsa-miR-4308,hsa-miR-4270,hsa-miR-6752-3p"	"Leukocyte count,Lymphocyte count,-"	"PAXX"	"ENSG00000273007"
"ENSG00000266490"	"ENSG00000266490"	3.99091387790954	0.00390192368539696	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0115660"	"anti_sense"	"Q75"	NA	"-"	"ATAD5"	"LINC02928"
"ENSG00000273584"	"ENSG00000273584"	5.26879617083238	0.0357121903204054	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0122220"	"sense"	"Not conserved"	NA	"Rostral anterior cingulate cortex volume measurement"	"CCDC102B"	"LINC02928"
"ENSG00000275056"	"ENSG00000275056"	7.30941572457706	0.0160561288394212	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0109293"	"sense"	"Not conserved"	NA	NA	"GLYR1"	"ENSG00000273691"
"ENSG00000245112"	"SMARCA5-AS1"	-6.95578548243804	0.0362532412640773	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0148463"	"anti_sense"	"Q90"	"hsa-miR-1247-5p"	"-"	"FREM3"	"ENSG00000273891"
"ENSG00000291129"	"PPIEL"	1.43132846937344	0.0415008216331933	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0002774"	"anti_sense"	"Q90"	"hsa-miR-631,hsa-miR-3135b,hsa-miR-4722-5p,hsa-miR-6089,hsa-miR-8485"	"Forced expiratory volume; Red blood cell distribution width; Traffic air pollution measurement; Fev/fec ratio; Peak expiratory flow; Peripheral arterial disease,Peripheral arterial disease; Alkaline phosphatase measurement; Traffic air pollution measurement,Testosterone measurement,Diastolic blood pressure,Triglyceride measurement; Mean corpuscular volume,Mean corpuscular volume; Mean corpuscular hemoglobin,Mean corpuscular hemoglobin,High density lipoprotein cholesterol measurement; Waist-hip ratio,Triglyceride measurement; C-reactive protein measurement; Waist-hip ratio,Chronic obstructive pulmonary disease; Resting heart rate,-"	"PABPC4"	"NOL12"
"ENSG00000267751"	"BSG-AS1"	1.92239823376773	0.0096743641845895	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0122891"	"integenic"	"Not conserved"	NA	NA	"POLRMT"	"ADRA2B"
"ENSG00000260197"	"ENSG00000260197"	3.03337054810932	0.00447308867452713	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0141379"	"integenic"	"Not conserved"	NA	NA	"KDM5D"	"MIR223HG"
"ENSG00000266402"	"SNHG25"	3.34205835768066	1.07146443552928e-08	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0118080"	"anti_sense"	"Q75"	"hsa-miR-3620-5p,hsa-miR-4505,hsa-miR-1587,hsa-miR-6716-5p"	"-"	"PRR29"	"MIR223HG"
"ENSG00000261211"	"ENSG00000261211"	2.4734971417105	0.00190527790062421	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0047833"	"integenic"	"Q75"	"hsa-miR-6833-3p"	"Reticulocyte count; Reticulocyte measurement,Bmi-adjusted hip circumference,-"	"F13A1"	"ENSG00000274929"
"ENSG00000234177"	"LINC01114"	3.31446165729783	0.0466311067532075	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0017537"	"anti_sense"	"Q90"	"hsa-miR-328-3p,hsa-miR-3196,hsa-miR-8485"	"Chronotype measurement,Pancreatic carcinoma,Serum alanine aminotransferase measurement; Sex hormone-binding globulin measurement; Low density lipoprotein triglyceride measurement; Body fat percentage; High density lipoprotein cholesterol measurement; Aspartate aminotransferase measurement,Body mass index,Body weight,Mean arterial pressure,Lifestyle measurement; Neuroimaging measurement; Body mass index; Brain measurement; Body height,Brain volume measurement,-"	"TGFBRAP1"	"ENSG00000275197"
"ENSG00000273338"	"ENSG00000273338"	4.68101149420536	0.00089874880693387	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0004601"	"anti_sense"	"Q50"	NA	"Self reported educational attainment; Comparative body size at age 10, self-reported; Psoriasis; Alkaline phosphatase measurement; Diastolic blood pressure; Lean body mass; Pneumonia; Body mass index; Cutaneous melanoma; Hair color; Body height; Hair colour measurement; Lung carcinoma; Lung adenocarcinoma; Smoking status measurement; Body weight; Grip strength measurement,Self reported educational attainment; Intelligence; Body mass index; Waist circumference; Physical activity measurement,-"	"FUBP1"	"ENSG00000276030"
"ENSG00000254338"	"MAFA-AS1"	3.20690334523543	3.13910217334168e-08	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0069286"	"anti_sense"	"Q75"	"hsa-miR-6803-5p,hsa-miR-6769b-5p"	"Apolipoprotein a 1 measurement; High density lipoprotein cholesterol measurement,-"	"RHPN1"	"ENSG00000276533"
"ENSG00000266258"	"LINC01909"	4.52656260572069	0.0499012954106629	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0122285"	"integenic"	"Q50"	"hsa-miR-1224-3p,hsa-miR-6877-3p"	"Deoxycholate measurement,Parental genotype effect measurement; Milk allergy measurement"	"SOCS6"	"ENSG00000278058"
"ENSG00000260806"	"PAPOLA-DT"	3.17013086287938	0.0270206656447913	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0103511"	"anti_sense"	"Not conserved"	"hsa-miR-619-5p,hsa-miR-8072"	NA	"ATG2B"	"ENSG00000279605"
"ENSG00000269352"	"PTOV1-AS2"	1.535169416705	0.023182711358136	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0127039"	"anti_sense"	"Q90"	"hsa-miR-612,hsa-miR-615-5p,hsa-miR-1207-5p,hsa-miR-4472,hsa-miR-4508,hsa-miR-4535,hsa-miR-5587-3p,hsa-miR-6813-5p"	"-"	"PNKP"	"ENSG00000280332"
"ENSG00000259366"	"ENSG00000259366"	-3.73252549243946	0.00341174415356337	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0064258"	"sense"	"Q90"	NA	"-"	"HMBOX1"	"GHET1"
"ENSG00000238142"	"ENSG00000238142"	2.01240031974958	0.0005945402847503	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0001233"	"anti_sense"	"Not conserved"	"hsa-miR-6131,hsa-miR-6873-5p"	"Seasonal allergic rhinitis,Bmi-adjusted waist circumference"	"MFAP2"	"GABPB1-IT1"
"ENSG00000255198"	"SNHG9"	1.95811148783721	0.00704966540655858	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0108960"	"integenic"	"Q50"	"hsa-miR-3612,hsa-miR-5739,hsa-miR-6793-3p"	"-"	"RNF151"	"C8orf44"
"ENSG00000261542"	"ENSG00000261542"	4.0237041558081	0.0189257625019547	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0150223"	"integenic"	"Q50"	NA	NA	"YTHDF3"	"ENSG00000288815"
"ENSG00000235527"	"HIPK1-AS1"	3.83366712787493	0.0185898201609433	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0006203"	"anti_sense"	"Q75"	"hsa-miR-619-5p"	"-"	"AP4B1"	"ENSG00000288878"
"ENSG00000285906"	"ENSG00000285906"	1.29517552719374	0.0343534723619785	"Control_Nuclear_vs_Control_Whole_Cell"	"HSALNG0024144"	"anti_sense"	"Q50"	"hsa-miR-363-5p,hsa-miR-619-5p,hsa-miR-1233-5p,hsa-miR-1303,hsa-miR-4266,hsa-miR-6089"	"Bmi-adjusted hip circumference,Blood urea nitrogen measurement,Appendicular lean mass,Pulse pressure measurement; Diastolic blood pressure; Systolic blood pressure,Lean body mass; Bone measurement; Fat body mass"	"VGLL4"	"ENSG00000288999"
