"Ensembl_ID"	"Gene_symbol"	"logFC"	"FDR"	"Comparison"	"LncBook.ID"	"Type"	"Conservation"	"miRNA"	"GWAS"	"nearest.PC"	"Top.correlated.gene"
"ENSG00000260361"	NA	2.25108295259401	0.0364688689841929	"CXCL4+ORN8L_vs_Resting"	"HSALNG0108254"	"sense"	"Q90"	"hsa-miR-6089"	NA	"FAM174B"	"ENSG00000243004"
"ENSG00000260368"	NA	3.81490420853515	0.00091030210936175	"CXCL4+ORN8L_vs_Resting"	"HSALNG0067319"	"integenic"	"Not conserved"	"hsa-miR-6809-3p"	NA	"YWHAZ"	"PCNPP1"
"ENSG00000260581"	NA	-6.09388328931546	0.00452273226755082	"CXCL4+ORN8L_vs_Resting"	"HSALNG0045906"	"anti_sense,sense"	"Q50"	"hsa-miR-433-3p,hsa-miR-619-5p,hsa-miR-1268b,hsa-miR-4800-3p"	"Folic acid measurement,Glycine measurement,Skin aging measurement,Pyroglutamine measurement,Protein measurement,Basophil count; Basophil percentage of leukocytes,Basophil count,Basophil percentage of leukocytes,Basophil percentage of granulocytes,Medial orbital frontal cortex volume measurement; Caudal anterior cingulate cortex volume measurement,Stroke,Body height,Fev/fec ratio; Response to bronchodilator,-,Colorectal health,Ischemic stroke,Adolescent idiopathic scoliosis,Body mass index"	"G3BP1"	"ENSG00000286334"
"ENSG00000260583"	NA	7.51175923253168	3.14871496245194e-13	"CXCL4+ORN8L_vs_Resting"	"HSALNG0147166"	"integenic"	"Not conserved"	NA	NA	"MRPL39"	"CLCF1"
"ENSG00000260630"	"SNAI3-AS1"	-2.29924748764566	0.011435973727214	"CXCL4+ORN8L_vs_Resting"	"HSALNG0113528"	"anti_sense"	"Q50"	"hsa-miR-665,hsa-miR-3195,hsa-miR-6089"	"Airway imaging measurement,Hair colour measurement,Reticulocyte count; Reticulocyte measurement,-"	"CTU2"	"MMS19"
"ENSG00000260773"	NA	-5.35565245246528	0.0331434407814943	"CXCL4+ORN8L_vs_Resting"	"HSALNG0144550"	"anti_sense"	"Not conserved"	"hsa-miR-1268b"	"Mean platelet volume,Mean corpuscular volume,-"	"TIPIN"	"HS3ST5"
"ENSG00000260778"	"MIR3677HG"	-2.83787515384111	0.0303917476365369	"CXCL4+ORN8L_vs_Resting"	"HSALNG0108999"	"anti_sense"	"Not conserved"	"hsa-miR-1343-3p,hsa-miR-6089,hsa-miR-6791-5p"	"Bmi-adjusted hip circumference,-"	"DNASE1L2"	"MIR1249"
"ENSG00000260805"	NA	2.08224902934524	0.019491894696298	"CXCL4+ORN8L_vs_Resting"	"HSALNG0010371"	"integenic"	"Q50"	"hsa-miR-6090,hsa-miR-10392-3p"	"-"	"BATF3"	"ATP2B1-AS1"
"ENSG00000260823"	NA	5.20685277412433	0.0261455979394577	"CXCL4+ORN8L_vs_Resting"	"HSALNG0111698"	"anti_sense,sense"	"Q75"	"hsa-miR-619-5p,hsa-miR-1251-5p"	"Adolescent idiopathic scoliosis,Apolipoprotein a 1 measurement; High density lipoprotein cholesterol measurement,High density lipoprotein cholesterol measurement,Sleep duration; Apolipoprotein a 1 measurement; High density lipoprotein cholesterol measurement,Apolipoprotein a 1 measurement,Sleep duration; High density lipoprotein cholesterol measurement,-"	"BBS2"	"ENSG00000260823"
"ENSG00000260898"	"ADPGK-AS1"	2.2154549955788	0.0170794600978394	"CXCL4+ORN8L_vs_Resting"	"HSALNG0107094"	"anti_sense"	"Q75"	"hsa-miR-484,hsa-miR-6089,hsa-miR-6848-5p,hsa-miR-8485"	"Urate measurement,Grip strength measurement,Body weight,Vital capacity,Body mass index,Body mass index; Visceral adipose tissue measurement,Triglyceride measurement; Body mass index,-"	"BBS4"	"TIAM2"
"ENSG00000260910"	"SWINGN"	4.68303319599048	5.6008788630642e-05	"CXCL4+ORN8L_vs_Resting"	"HSALNG0099639"	"integenic"	"Not conserved"	"hsa-miR-532-3p,hsa-miR-1182,hsa-miR-6769b-5p"	"-"	"C13orf46"	"LINC01961"
"ENSG00000260941"	"LINC00622"	3.45645443939698	0.0408998443260153	"CXCL4+ORN8L_vs_Resting"	"HSALNG0006500"	"integenic"	"Not conserved"	NA	NA	"ZNF697"	"ENSG00000213076"
"ENSG00000260997"	NA	4.08541168807868	7.20409274127829e-13	"CXCL4+ORN8L_vs_Resting"	NA	NA	NA	NA	NA	"MYO1G"	"RIPOR3"
"ENSG00000261026"	NA	3.16730165582312	0.0290534605193066	"CXCL4+ORN8L_vs_Resting"	"HSALNG0063933"	"integenic"	"Q50"	"hsa-miR-503-3p"	"Superior temporal gyrus volume measurement,Age at onset; Refractive error; Myopia"	"EGR3"	"ATP2B1-AS1"
"ENSG00000261195"	NA	-6.2978471036603	0.0252801834683858	"CXCL4+ORN8L_vs_Resting"	"HSALNG0110022"	"anti_sense"	"Q75"	"hsa-miR-4323"	NA	"KNOP1"	"KCNJ5"
"ENSG00000261218"	NA	-5.37787014326398	2.17737213962055e-05	"CXCL4+ORN8L_vs_Resting"	"HSALNG0113011"	"sense"	"Not conserved"	"hsa-miR-619-5p,hsa-miR-637,hsa-miR-920,hsa-miR-4447,hsa-miR-4468,hsa-miR-6752-3p,hsa-miR-6808-5p,hsa-miR-6810-3p,hsa-miR-6813-5p"	"Gut microbiome measurement,Mean platelet volume,Response to antineoplastic agent; Response to carboplatin"	"PLCG2"	"CEBPA-DT"
"ENSG00000261226"	NA	-5.13038922527299	0.0193909353189615	"CXCL4+ORN8L_vs_Resting"	"HSALNG0113562"	"sense"	"Not conserved"	"hsa-miR-4508,hsa-miR-4667-5p"	NA	"CBFA2T3"	"RPSAP10"
"ENSG00000261329"	NA	6.11629974325059	0.0021519547658748	"CXCL4+ORN8L_vs_Resting"	"HSALNG0110456"	"anti_sense"	"Q50"	"hsa-miR-423-5p,hsa-miR-619-5p,hsa-miR-3944-3p"	"Myopia,Adolescent idiopathic scoliosis,Grey matter density measurement,Response to placebo; Fvc change measurement,-"	"GSG1L"	"LINC02865"
"ENSG00000261416"	"CORO1A-AS1"	-5.35453286430084	1.6134707443383e-06	"CXCL4+ORN8L_vs_Resting"	"HSALNG0110699"	"anti_sense"	"Q75"	"hsa-miR-92a-2-5p,hsa-miR-3178,hsa-miR-4308,hsa-miR-3689a-3p,hsa-miR-3689b-3p,hsa-miR-4447,hsa-miR-3689c,hsa-miR-4505,hsa-miR-4690-5p,hsa-miR-4734,hsa-miR-5787,hsa-miR-6085,hsa-miR-6737-5p,hsa-miR-7152-5p"	"-"	"BOLA2B"	"EXD3"
"ENSG00000261468"	NA	-3.99238481455479	0.00378046603894241	"CXCL4+ORN8L_vs_Resting"	"HSALNG0024922"	"integenic"	"Not conserved"	"hsa-miR-6165"	NA	"TGFBR2"	"TMEM117"
"ENSG00000261488"	"TBILA"	5.07369712748986	0.0178183165325326	"CXCL4+ORN8L_vs_Resting"	"HSALNG0028028"	"integenic"	"Not conserved"	NA	NA	"C3orf52"	"CCL4L2"
"ENSG00000261504"	"LINC01686"	5.97911851249078	7.40810520062253e-07	"CXCL4+ORN8L_vs_Resting"	"HSALNG0141969"	"integenic"	"Not conserved"	"hsa-miR-194-3p"	NA	"RGSL1"	"WARS1"
"ENSG00000261546"	NA	-2.74207695098989	0.0195441788317253	"CXCL4+ORN8L_vs_Resting"	"HSALNG0144979"	"anti_sense"	"Not conserved"	NA	"-"	"SLC22A31"	"ENSG00000256706"
"ENSG00000261618"	"LINC02605"	11.6940712632047	1.38668009854366e-59	"CXCL4+ORN8L_vs_Resting"	"HSALNG0150243"	"integenic"	"Not conserved"	NA	"Platelet-to-lymphocyte ratio; Lymphocyte count"	"ZC2HC1A"	"ENSG00000267737"
"ENSG00000261795"	NA	-6.15735888338189	0.00154633683161886	"CXCL4+ORN8L_vs_Resting"	"HSALNG0055499"	"integenic"	"Not conserved"	NA	NA	"PDGFA"	"ARMC9"
"ENSG00000261798"	NA	-3.85969442303678	0.0140945986094997	"CXCL4+ORN8L_vs_Resting"	"HSALNG0002807"	"integenic"	"Q75"	"hsa-miR-619-5p,hsa-miR-659-5p,hsa-miR-6089,hsa-miR-1273h-5p"	"Hemorrhoid,-"	"PPIE"	"ENSG00000289244"
"ENSG00000261879"	"ZNF594-DT"	-4.99842718142614	0.000205683759063492	"CXCL4+ORN8L_vs_Resting"	"HSALNG0114109"	"anti_sense"	"Q50"	"hsa-miR-619-5p,hsa-miR-4492,hsa-miR-6089"	"Head and neck squamous cell carcinoma,Family history of alzheimer’s disease,-"	"USP6"	"ENSG00000289469"
"ENSG00000261889"	NA	3.15751837758374	0.0370431430238324	"CXCL4+ORN8L_vs_Resting"	"HSALNG0109131"	"integenic"	"Not conserved"	"hsa-miR-619-5p,hsa-miR-7704"	"Vital capacity,-"	"ZSCAN10"	"C22orf42"
"ENSG00000262001"	"DLGAP1-AS2"	3.15574968291741	2.65701249753009e-05	"CXCL4+ORN8L_vs_Resting"	"HSALNG0119714"	"anti_sense"	"Q75"	"hsa-miR-619-5p,hsa-miR-4481,hsa-miR-4505,hsa-miR-1587,hsa-miR-6089,hsa-miR-7111-5p,hsa-miR-7150"	"Mean corpuscular volume,Mean reticulocyte volume,Blood urea nitrogen measurement; Serum urea measurement,Fat body mass,Mean reticulocyte volume; Mean corpuscular volume,Lip morphology measurement,Alanine measurement; Amino acid measurement,-"	"TGIF1"	"TMEM44-AS2"
"ENSG00000262050"	NA	-2.80261294769635	0.0125865478164757	"CXCL4+ORN8L_vs_Resting"	"HSALNG0113932"	"anti_sense"	"Q50"	"hsa-miR-619-5p"	"-"	"PAFAH1B1"	"ENSG00000267130"
"ENSG00000262061"	"RPH3AL-AS1"	-7.56376648830742	8.27934548696971e-06	"CXCL4+ORN8L_vs_Resting"	"HSALNG0113717"	"anti_sense"	"Q75"	"hsa-miR-631,hsa-miR-632,hsa-miR-1226-3p,hsa-miR-4516"	NA	"C17orf97"	"STARD10"
"ENSG00000262097"	"LINC02185"	-5.08214485741742	2.34640406392789e-06	"CXCL4+ORN8L_vs_Resting"	"HSALNG0109713"	"integenic"	"Q50"	"hsa-miR-645,hsa-miR-4330,hsa-miR-4453"	"-"	"PARN"	"DNAH10"
"ENSG00000262155"	"LINC02175"	-2.81676605144969	0.0261261277114337	"CXCL4+ORN8L_vs_Resting"	"HSALNG0110333"	"integenic"	"Not conserved"	"hsa-miR-619-5p,hsa-miR-4736"	NA	"LCMT1"	"CYP2U1"
"ENSG00000262185"	"LINC02861"	-2.93782014567133	0.0416250652571129	"CXCL4+ORN8L_vs_Resting"	"HSALNG0109194"	"integenic"	"Q50"	"hsa-miR-619-5p,hsa-miR-1268b,hsa-miR-6089"	"Breast carcinoma,Cleft lip; Cleft palate"	"ADCY9"	"ANKH"
"ENSG00000262223"	"LINC03048"	3.01829253830525	0.0053667455438596	"CXCL4+ORN8L_vs_Resting"	"HSALNG0119251"	"integenic"	"Q50"	"hsa-miR-132-5p,hsa-miR-619-5p,hsa-miR-3620-5p,hsa-miR-4492,hsa-miR-4505,hsa-miR-1587,hsa-miR-6769b-5p,hsa-miR-4433b-3p"	"Dental caries; Bmi-adjusted hip circumference; Dentures,Self reported educational attainment,Body height,Systolic blood pressure,Beta blocking agent use measurement,-"	"SLC38A10"	"ENSG00000205444"
"ENSG00000262370"	NA	-2.7131440038987	0.000132496633393051	"CXCL4+ORN8L_vs_Resting"	"HSALNG0109115"	"anti_sense"	"Not conserved"	"hsa-miR-4329"	"Body height,-"	"ZSCAN10"	"GRAP"
"ENSG00000262468"	"LINC01569"	-2.59435671070303	0.016471174321226	"CXCL4+ORN8L_vs_Resting"	"HSALNG0109218"	"integenic"	"Q50"	"hsa-miR-1233-5p,hsa-miR-1268b,hsa-miR-5001-3p,hsa-miR-6089,hsa-miR-1273h-5p"	"Pulse pressure measurement; Central corneal thickness,Electrocardiography; Alkaline phosphatase measurement; Mean corpuscular volume; Mean corpuscular hemoglobin,Mean corpuscular hemoglobin concentration; Mean corpuscular volume; Mean corpuscular hemoglobin; Red blood cell density measurement,Red blood cell density measurement; Erythrocyte count,Pulse pressure measurement,Alkaline phosphatase measurement,Mean reticulocyte volume"	"SRL"	"BCKDHB"
"ENSG00000262580"	NA	-1.74062550346744	0.0270831745622187	"CXCL4+ORN8L_vs_Resting"	"HSALNG0119173"	"anti_sense"	"Q50"	NA	"Fasting blood glucose measurement,-,Psoriasis; Hirschsprung disease"	"SGSH"	"HPS4"
"ENSG00000262652"	NA	2.92900278538014	0.00632702906257281	"CXCL4+ORN8L_vs_Resting"	"HSALNG0119451"	"sense"	"Q50"	"hsa-miR-6862-3p"	NA	"FOXK2"	"ITGAX"
"ENSG00000262877"	NA	-2.88531599550441	0.0147081669686132	"CXCL4+ORN8L_vs_Resting"	"HSALNG0119254"	"integenic"	"Q75"	"hsa-miR-762,hsa-miR-6803-5p,hsa-miR-6813-5p"	NA	"SLC38A10"	"ENSG00000275371"
"ENSG00000263004"	"AKAP1-DT"	-2.97348133053303	0.0148296209578034	"CXCL4+ORN8L_vs_Resting"	"HSALNG0117618"	"anti_sense"	"Q50"	"hsa-miR-619-5p,hsa-miR-6132"	"-"	"COIL"	"ABCG1"
"ENSG00000263050"	"DPH1-AS1"	4.34371809995228	5.4535050725556e-06	"CXCL4+ORN8L_vs_Resting"	"HSALNG0113878"	"anti_sense"	"Q75"	"hsa-miR-3178,hsa-miR-4640-3p,hsa-miR-4747-5p,hsa-miR-8485"	"Hepatocyte growth factor measurement,-"	"SMG6"	"MIR4435-2HG"
"ENSG00000263069"	"RNF213-AS1"	2.71242674606529	0.000208311477949249	"CXCL4+ORN8L_vs_Resting"	"HSALNG0119191"	"anti_sense"	"Q50"	NA	"-"	"NPTX1"	"SLFN5"
"ENSG00000263624"	NA	2.73143531076488	0.0233957424446697	"CXCL4+ORN8L_vs_Resting"	"HSALNG0114917"	"anti_sense"	"Not conserved"	"hsa-miR-4722-5p"	"-"	"PLD6"	"CD83P1"
"ENSG00000264269"	"DYM-AS1"	8.62293738554119	1.48756614198338e-10	"CXCL4+ORN8L_vs_Resting"	"HSALNG0121468"	"anti_sense"	"Q50"	"hsa-miR-7107-5p,hsa-miR-7703"	"Apolipoprotein a 1 measurement,Bmi-adjusted hip circumference,Apolipoprotein a 1 measurement; High density lipoprotein cholesterol measurement; Total cholesterol measurement,Waist-hip ratio,-"	"CTIF"	"ENSG00000273445"
"ENSG00000264456"	NA	-3.23467296650786	1.15007401448098e-05	"CXCL4+ORN8L_vs_Resting"	"HSALNG0115675"	"intronic_sense"	"Not conserved"	"hsa-miR-6089"	NA	"RNF135"	"ENSG00000286194"
"ENSG00000264577"	NA	1.87692255835355	0.0446279816728484	"CXCL4+ORN8L_vs_Resting"	"HSALNG0115505"	"anti_sense"	"Q90"	"hsa-miR-1268b"	"-"	"TLCD1"	"ENSG00000278974"
"ENSG00000264772"	NA	2.50613174182596	0.00512383898752303	"CXCL4+ORN8L_vs_Resting"	NA	NA	NA	NA	NA	"EIF4A1"	"ENSG00000253372"
"ENSG00000265194"	NA	-5.77996343794758	0.00216933512802908	"CXCL4+ORN8L_vs_Resting"	"HSALNG0070388"	"anti_sense"	"Not conserved"	NA	"Forced expiratory volume,-"	"CDKN2A"	"ENSG00000252473"
"ENSG00000265205"	NA	2.32181416923518	0.0101734989850253	"CXCL4+ORN8L_vs_Resting"	"HSALNG0115495"	"anti_sense"	"Q90"	"hsa-miR-331-3p,hsa-miR-6089"	"-"	"SDF2"	"ENSG00000285816"
"ENSG00000265494"	NA	10.6131338299626	1.23997220097927e-23	"CXCL4+ORN8L_vs_Resting"	NA	NA	NA	NA	NA	"COX10"	"RGS1"
"ENSG00000265743"	"LINC02978"	-5.99584007180014	7.03549211547425e-13	"CXCL4+ORN8L_vs_Resting"	"HSALNG0145260"	"integenic"	"Not conserved"	"hsa-miR-619-5p,hsa-miR-4492"	NA	"TEFM"	"GTPBP8"
"ENSG00000265778"	"ZNF516-AS1"	-4.13758166400084	0.000485172657442912	"CXCL4+ORN8L_vs_Resting"	"HSALNG0122568"	"anti_sense"	"Q90"	"hsa-miR-4667-3p,hsa-miR-4675"	NA	"ZNF236"	"ACAA1"
"ENSG00000265907"	NA	3.76133339841284	0.00360000241242595	"CXCL4+ORN8L_vs_Resting"	"HSALNG0119666"	"anti_sense"	"Q50"	NA	"-"	"EMILIN2"	"ENSG00000267385"
"ENSG00000265971"	NA	-6.93796472554159	0.000128503266451658	"CXCL4+ORN8L_vs_Resting"	"HSALNG0118000"	"integenic"	"Not conserved"	"hsa-miR-5001-3p,hsa-miR-6089"	"Late-onset alzheimers disease"	"ACE"	"PTDSS2"
"ENSG00000266049"	NA	6.14353177384753	7.24617534496322e-05	"CXCL4+ORN8L_vs_Resting"	"HSALNG0119656"	"anti_sense"	"Not conserved"	"hsa-miR-6089"	"Fat body mass,Nicotine withdrawal symptom count,Mathematical ability,Body height,Response to radiation,-,Conotruncal heart malformations"	"LPIN2"	"ENSG00000255745"
"ENSG00000266378"	NA	6.46223100072072	8.34883113315289e-05	"CXCL4+ORN8L_vs_Resting"	"HSALNG0114722"	"intronic_sense"	"Q50"	NA	NA	"HS3ST3B1"	"NUDT10"
"ENSG00000266709"	NA	4.71468374972897	8.18927600783746e-11	"CXCL4+ORN8L_vs_Resting"	"HSALNG0114719"	"intronic_sense"	"Q50"	NA	NA	"HS3ST3B1"	"EBI3"
"ENSG00000266970"	"SOCS3-DT"	7.0007563414607	2.35055849917695e-13	"CXCL4+ORN8L_vs_Resting"	"HSALNG0119032"	"integenic"	"Q50"	"hsa-miR-619-5p,hsa-miR-4472,hsa-miR-4639-3p,hsa-miR-6089,hsa-miR-6794-5p,hsa-miR-6803-5p"	"Creativity measurement,Heel bone mineral density,C-reactive protein measurement,-"	"PGS1"	"RNU4ATAC2P"
"ENSG00000267002"	NA	-2.35027980866763	0.00405548102397387	"CXCL4+ORN8L_vs_Resting"	"HSALNG0116617"	"anti_sense,sense"	"Q90"	"hsa-miR-30b-3p,hsa-miR-6782-5p,hsa-miR-6803-5p"	"-"	"BRCA1"	"ANKRD44"
"ENSG00000267052"	NA	-3.50504461158042	0.00870108398343739	"CXCL4+ORN8L_vs_Resting"	"HSALNG0060378"	"sense"	"Q50"	"hsa-miR-924,hsa-miR-1205,hsa-miR-3187-5p,hsa-miR-6757-5p"	"Eosinophilic esophagitis,Protein measurement,Grapefruit juice consumption measurement,Ocular sarcoidosis,Bmi-adjusted waist-hip ratio,Dna methylation,Platelet count,Response to serotonin-norephinephrine reuptake inhibitor,Mortality,Valine measurement,Multiple myeloma,Waist-hip ratio,Mean platelet volume,Liver fibrosis measurement,Myeloid white cell count; Neutrophil count,Mean platelet volume; Platelet component distribution width; Leukocyte count; Mitochondrial dna measurement; Platelet count; Platelet aggregation,Mean platelet volume; Platelet count,Myeloid white cell count; Platelet count,Leukocyte count; Neutrophil count; Platelet count,Platelet-to-lymphocyte ratio; Platelet count,Platelet component distribution width; Platelet count,Diuretic use measurement; Pulse pressure measurement; Cardiovascular disease; Carotid atherosclerosis; Systolic blood pressure; Smoking status measurement,Angina pectoris; Pulse pressure measurement; Systolic blood pressure,Atherosclerosis; Coronary artery disease,Pulse pressure measurement; Diastolic blood pressure; Hypertension; Fev/fec ratio; Alcohol drinking; Systolic blood pressure; Alcohol consumption measurement,Pulse pressure measurement; Calcium channel blocker use measurement,Pulse pressure measurement; Alcohol consumption measurement; Systolic blood pressure,Eosinophil count,Agents acting on the renin-angiotensin system use measurement,Systolic blood pressure; Common carotid intimal medial thickness; Alcohol drinking,Diuretic use measurement,Systolic blood pressure; Mean arterial pressure,Eosinophil percentage of leukocytes,-"	"CCDC71L"	"C16orf54"
"ENSG00000267058"	NA	-2.69261115217213	0.0271976139556211	"CXCL4+ORN8L_vs_Resting"	"HSALNG0126395"	"sense"	"Not conserved"	"hsa-miR-619-5p,hsa-miR-4515,hsa-miR-8485"	"Total cholesterol measurement; Apolipoprotein b measurement; Low density lipoprotein cholesterol measurement,-"	"ZNF404"	"SERPINF2"
"ENSG00000267109"	NA	5.5908781473671	0.00309450485224696	"CXCL4+ORN8L_vs_Resting"	"HSALNG0118463"	"integenic"	"Not conserved"	"hsa-miR-885-3p,hsa-miR-2392"	"Bmi-adjusted hip circumference,Qt interval,Graves disease; Thyrotoxic periodic paralysis,Thyrotoxic periodic paralysis,Cortical thickness,Atrial fibrillation,Bmi-adjusted waist circumference; Atrial fibrillation,Electrocardiography,Bmi-adjusted waist-hip ratio,Body mass index,Aspartate aminotransferase measurement,Bmi-adjusted waist circumference"	"ABCA5"	"NUDT10"
"ENSG00000267130"	NA	-3.85040305885317	0.0177187291295329	"CXCL4+ORN8L_vs_Resting"	"HSALNG0125425"	"integenic"	"Q50"	"hsa-miR-1303,hsa-miR-6764-5p"	"Bmi-adjusted waist circumference,Reticulocyte count; Reticulocyte measurement,-"	"CEBPG"	"ENSG00000262050"
"ENSG00000267169"	"ADGRL1-AS1"	-1.54538988599485	0.0377396424509465	"CXCL4+ORN8L_vs_Resting"	"HSALNG0124284"	"anti_sense"	"Q75"	"hsa-miR-619-5p,hsa-miR-4268,hsa-miR-4505,hsa-miR-4731-5p,hsa-miR-5787,hsa-miR-6089,hsa-miR-6791-5p,hsa-miR-6873-3p"	"Progranulin measurement,Body height,-"	"MISP3"	"GATD1-DT"
"ENSG00000267174"	NA	-4.77650132677925	0.0180243404045516	"CXCL4+ORN8L_vs_Resting"	"HSALNG0124011"	"anti_sense,sense"	"Q50"	"hsa-miR-619-5p,hsa-miR-761,hsa-miR-891a-3p,hsa-miR-4447,hsa-miR-6763-5p"	"High density lipoprotein cholesterol measurement,Breast carcinoma,Age at onset,-"	"RAB3D"	"ENSG00000287236"
"ENSG00000267175"	NA	5.70374219099371	0.000694979441488472	"CXCL4+ORN8L_vs_Resting"	"HSALNG0121942"	"integenic"	"Not conserved"	NA	"Reticulocyte count"	"RNF152"	"ENSG00000273445"
"ENSG00000267199"	NA	-5.42286820032608	1.54569641917851e-05	"CXCL4+ORN8L_vs_Resting"	"HSALNG0120110"	"anti_sense"	"Q75"	NA	"-"	"PRELID3A"	"SNX24"
"ENSG00000267257"	NA	5.70624890024372	0.000448676219210541	"CXCL4+ORN8L_vs_Resting"	"HSALNG0121819"	"anti_sense"	"Not conserved"	NA	"Systolic blood pressure,Eosinophil count,Eosinophil count; Eosinophil percentage of leukocytes,Serum gamma-glutamyl transferase measurement,-"	"MALT1"	"GJB6"
"ENSG00000267265"	"GP6-AS1"	2.80742781860853	0.013572971439574	"CXCL4+ORN8L_vs_Resting"	"HSALNG0127589"	"anti_sense"	"Q75"	"hsa-miR-619-5p"	"Platelet glycoprotein vi measurement,Colorectal cancer; Breast carcinoma,Mean platelet volume; Blood protein measurement,Mean platelet volume; Platelet component distribution width; Mitochondrial dna measurement; Dickkopf‐related protein 1 measurement,-,Mean corpuscular volume; Mean corpuscular hemoglobin,Reticulocyte count; Platelet aggregation; Platelet count,Inflammatory biomarker measurement,Reticulocyte count; Reticulocyte measurement"	"NLRP2"	"CLDN14"
"ENSG00000267278"	"MAP3K14-AS1"	-2.90397597371586	0.00146724584990028	"CXCL4+ORN8L_vs_Resting"	"HSALNG0116845"	"anti_sense"	"Q50"	"hsa-miR-4316,hsa-miR-7160-3p"	"Atopic asthma,Protein measurement,Respiratory system disease,Leukocyte count; Myeloid white cell count,Lymphocyte count,Platelet crit,-"	"FMNL1"	"ENSG00000258515"
"ENSG00000267279"	NA	2.65874405009391	0.0363850469162252	"CXCL4+ORN8L_vs_Resting"	"HSALNG0121939"	"anti_sense"	"Q75"	"hsa-miR-4307,hsa-miR-6071,hsa-miR-6124"	"Serum alanine aminotransferase measurement; Aspartate aminotransferase measurement,Energy intake,Glomerular filtration rate,Sex hormone-binding globulin measurement,Reticulocyte count,Reticulocyte measurement,Creatinine measurement,Creatinine measurement; Glomerular filtration rate,-"	"RNF152"	"ENSG00000289883"
"ENSG00000267282"	NA	3.9904176733301	0.00466964480191957	"CXCL4+ORN8L_vs_Resting"	"HSALNG0126508"	"anti_sense"	"Q75"	"hsa-miR-619-5p,hsa-miR-4257,hsa-miR-1268b,hsa-miR-6089"	"Sleep duration; C-reactive protein measurement; Age-related macular degeneration; Frontotemporal dementia; Cerebral amyloid angiopathy; Alzheimer's disease neuropathologic change; Visceral adipose tissue measurement; High density lipoprotein cholesterol measurement; Diet measurement; Cognitive impairment; Memory performance; Body fat percentage; Neurofibrillary tangles measurement; Amyloid-beta measurement; Body mass index; Cerebral amyloid deposition measurement; Neuritic plaque measurement; Low density lipoprotein cholesterol measurement; Paragraph delayed recall measurement; Dementia,C-reactive protein measurement; Apolipoprotein a 1 measurement; Total cholesterol measurement; Apolipoprotein b measurement; Low density lipoprotein cholesterol measurement; Family history of alzheimer’s disease,C-reactive protein measurement; Apolipoprotein a 1 measurement; Total cholesterol measurement; Apolipoprotein b measurement; Low density lipoprotein cholesterol measurement,Triglyceride measurement; Psychotic symptoms,Serum alanine aminotransferase measurement; C-reactive protein measurement; Alkaline phosphatase measurement; Glomerular filtration rate; Bilirubin measurement; Apolipoprotein a 1 measurement; Total cholesterol measurement; Apolipoprotein b measurement; Low density lipoprotein cholesterol measurement; Cystatin c measurement; Creatinine measurement; Aspartate aminotransferase to alanine aminotransferase ratio; High density lipoprotein cholesterol measurement; Triglyceride measurement,C-reactive protein measurement; Bilirubin measurement; Apolipoprotein a 1 measurement; Total cholesterol measurement; Apolipoprotein b measurement; Low density lipoprotein cholesterol measurement; Lipoprotein a measurement; High density lipoprotein cholesterol measurement; Triglyceride measurement,Triglyceride measurement; C-reactive protein measurement; Total cholesterol measurement; Family history of alzheimer’s disease,Health study participation; Cerebral amyloid deposition measurement,Beta-amyloid 1-42 measurement,Apolipoprotein b measurement,Cerebral amyloid deposition measurement,Family history of alzheimer’s disease; Hmg coa reductase inhibitor use measurement,Sleep duration; Family history of alzheimer’s disease; Low density lipoprotein cholesterol measurement,-,Serum alanine aminotransferase measurement; C-reactive protein measurement; Lymphocyte count; Total cholesterol measurement; Apolipoprotein b measurement; Low density lipoprotein cholesterol measurement; Lipoprotein a measurement; Aspartate aminotransferase to alanine aminotransferase ratio,Family history of alzheimer’s disease"	"ZNF296"	"HAMP"
"ENSG00000267296"	"CEBPA-DT"	-6.35497638185031	1.6603802242798e-11	"CXCL4+ORN8L_vs_Resting"	"HSALNG0125425"	"integenic"	"Q50"	"hsa-miR-1303,hsa-miR-6764-5p"	"Bmi-adjusted waist circumference,Reticulocyte count; Reticulocyte measurement,-"	"CEBPG"	"ENSG00000261218"
"ENSG00000267316"	NA	5.12647788482701	0.0216633708106716	"CXCL4+ORN8L_vs_Resting"	"HSALNG0121939"	"anti_sense"	"Q75"	"hsa-miR-4307,hsa-miR-6071,hsa-miR-6124"	"Serum alanine aminotransferase measurement; Aspartate aminotransferase measurement,Energy intake,Glomerular filtration rate,Sex hormone-binding globulin measurement,Reticulocyte count,Reticulocyte measurement,Creatinine measurement,Creatinine measurement; Glomerular filtration rate,-"	"RNF152"	"CSRP3"
